from,to,lineId,lineCode,mode,authority,travelTimeSec
NSR:Quay:10482,NSR:Quay:10426,RUT:Line:4073,73X,bus,Ruter,180
NSR:Quay:12156,NSR:Quay:109823,RUT:Line:48,48,bus,Ruter,240
NSR:Quay:109823,NSR:Quay:11640,RUT:Line:48,48,bus,Ruter,240
NSR:Quay:11640,NSR:Quay:11624,RUT:Line:48,48,bus,Ruter,240
NSR:Quay:11624,NSR:Quay:11628,RUT:Line:48,48,bus,Ruter,120
NSR:Quay:11628,NSR:Quay:11631,RUT:Line:48,48,bus,Ruter,60
NSR:Quay:11631,NSR:Quay:12157,RUT:Line:48,48,bus,Ruter,300
NSR:Quay:10426,NSR:Quay:12389,RUT:Line:4073,73X,bus,Ruter,120
NSR:Quay:12389,NSR:Quay:12386,RUT:Line:4073,73X,bus,Ruter,120
NSR:Quay:12386,NSR:Quay:12384,RUT:Line:4073,73X,bus,Ruter,60
NSR:Quay:8727,NSR:Quay:8723,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8723,NSR:Quay:8719,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8719,NSR:Quay:8713,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8713,NSR:Quay:8708,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8708,NSR:Quay:8704,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8704,NSR:Quay:8697,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8697,NSR:Quay:8685,RUT:Line:390,390,bus,Ruter,120
NSR:Quay:8685,NSR:Quay:8679,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8679,NSR:Quay:8667,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8667,NSR:Quay:8651,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8651,NSR:Quay:8642,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8642,NSR:Quay:8632,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8632,NSR:Quay:8621,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8621,NSR:Quay:8611,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8611,NSR:Quay:8602,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8602,NSR:Quay:8594,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8594,NSR:Quay:8582,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8582,NSR:Quay:8572,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8572,NSR:Quay:8570,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8570,NSR:Quay:8562,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8562,NSR:Quay:8550,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8550,NSR:Quay:8540,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8540,NSR:Quay:8529,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8529,NSR:Quay:8515,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8515,NSR:Quay:8506,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8506,NSR:Quay:8502,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8502,NSR:Quay:8471,RUT:Line:390,390,bus,Ruter,120
NSR:Quay:8471,NSR:Quay:8449,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8449,NSR:Quay:8495,RUT:Line:390,390,bus,Ruter,120
NSR:Quay:8495,NSR:Quay:8377,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8377,NSR:Quay:10538,RUT:Line:390,390,bus,Ruter,120
NSR:Quay:10538,NSR:Quay:10535,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:10535,NSR:Quay:10525,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:10525,NSR:Quay:10477,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:10477,NSR:Quay:10484,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:10484,NSR:Quay:10736,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:10736,NSR:Quay:10697,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:10697,NSR:Quay:10656,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:10656,NSR:Quay:10648,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:10648,NSR:Quay:10942,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:10942,NSR:Quay:10955,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:10955,NSR:Quay:10965,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:10965,NSR:Quay:11002,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:11002,NSR:Quay:10985,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:10985,NSR:Quay:11059,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:11059,NSR:Quay:11091,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:11091,NSR:Quay:11081,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:11081,NSR:Quay:104044,RUT:Line:390,390,bus,Ruter,120
NSR:Quay:104044,NSR:Quay:11036,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:11036,NSR:Quay:101400,RUT:Line:390,390,bus,Ruter,120
NSR:Quay:101400,NSR:Quay:101466,RUT:Line:390,390,bus,Ruter,180
NSR:Quay:101466,NSR:Quay:11969,RUT:Line:390,390,bus,Ruter,180
NSR:Quay:9298,NSR:Quay:9305,RUT:Line:330,330,bus,Ruter,60
NSR:Quay:9305,NSR:Quay:9312,RUT:Line:330,330,bus,Ruter,60
NSR:Quay:9312,NSR:Quay:9342,RUT:Line:330,330,bus,Ruter,120
NSR:Quay:9342,NSR:Quay:9338,RUT:Line:330,330,bus,Ruter,60
NSR:Quay:9338,NSR:Quay:9334,RUT:Line:330,330,bus,Ruter,60
NSR:Quay:9334,NSR:Quay:9329,RUT:Line:330,330,bus,Ruter,60
NSR:Quay:9329,NSR:Quay:9347,RUT:Line:330,330,bus,Ruter,60
NSR:Quay:9347,NSR:Quay:9351,RUT:Line:330,330,bus,Ruter,60
NSR:Quay:9351,NSR:Quay:9288,RUT:Line:330,330,bus,Ruter,60
NSR:Quay:9288,NSR:Quay:9383,RUT:Line:330,330,bus,Ruter,0
NSR:Quay:9383,NSR:Quay:102424,RUT:Line:330,330,bus,Ruter,60
NSR:Quay:102424,NSR:Quay:9370,RUT:Line:330,330,bus,Ruter,60
NSR:Quay:9370,NSR:Quay:8107,RUT:Line:330,330,bus,Ruter,150
NSR:Quay:10492,NSR:Quay:10499,RUT:Line:65,65,bus,Ruter,60
NSR:Quay:10499,NSR:Quay:10503,RUT:Line:65,65,bus,Ruter,0
NSR:Quay:10503,NSR:Quay:10506,RUT:Line:65,65,bus,Ruter,60
NSR:Quay:10506,NSR:Quay:10581,RUT:Line:65,65,bus,Ruter,120
NSR:Quay:10581,NSR:Quay:10576,RUT:Line:65,65,bus,Ruter,60
NSR:Quay:10576,NSR:Quay:10570,RUT:Line:65,65,bus,Ruter,60
NSR:Quay:10570,NSR:Quay:10562,RUT:Line:65,65,bus,Ruter,120
NSR:Quay:10562,NSR:Quay:10550,RUT:Line:65,65,bus,Ruter,60
NSR:Quay:10550,NSR:Quay:110987,RUT:Line:65,65,bus,Ruter,120
NSR:Quay:110987,NSR:Quay:110999,RUT:Line:65,65,bus,Ruter,60
NSR:Quay:110999,NSR:Quay:10320,RUT:Line:65,65,bus,Ruter,60
NSR:Quay:10320,NSR:Quay:10317,RUT:Line:65,65,bus,Ruter,120
NSR:Quay:10317,NSR:Quay:10313,RUT:Line:65,65,bus,Ruter,60
NSR:Quay:10313,NSR:Quay:109485,RUT:Line:65,65,bus,Ruter,60
NSR:Quay:11277,NSR:Quay:11197,RUT:Line:3003,3B,bus,Ruter,120
NSR:Quay:11197,NSR:Quay:102518,RUT:Line:3003,3B,bus,Ruter,120
NSR:Quay:102518,NSR:Quay:11110,RUT:Line:3003,3B,bus,Ruter,240
NSR:Quay:11110,NSR:Quay:11912,RUT:Line:3003,3B,bus,Ruter,240
NSR:Quay:10542,NSR:Quay:10537,RUT:Line:77,77,bus,Ruter,120
NSR:Quay:10537,NSR:Quay:10532,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:10532,NSR:Quay:10528,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:10528,NSR:Quay:10523,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:10523,NSR:Quay:10549,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:10549,NSR:Quay:10510,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:10510,NSR:Quay:10456,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:10456,NSR:Quay:12423,RUT:Line:77,77,bus,Ruter,120
NSR:Quay:12423,NSR:Quay:10460,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:10460,NSR:Quay:12407,RUT:Line:77,77,bus,Ruter,240
NSR:Quay:12407,NSR:Quay:12435,RUT:Line:77,77,bus,Ruter,120
NSR:Quay:12436,NSR:Quay:12431,RUT:Line:77,77,bus,Ruter,120
NSR:Quay:11837,NSR:Quay:11817,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:11817,NSR:Quay:11888,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:11888,NSR:Quay:7895,RUT:Line:140,140,bus,Ruter,120
NSR:Quay:7895,NSR:Quay:6386,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6386,NSR:Quay:6391,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6391,NSR:Quay:6398,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6398,NSR:Quay:6505,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6505,NSR:Quay:6516,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6516,NSR:Quay:6539,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6539,NSR:Quay:6549,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6549,NSR:Quay:6564,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6564,NSR:Quay:6568,RUT:Line:140,140,bus,Ruter,0
NSR:Quay:6568,NSR:Quay:6575,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6575,NSR:Quay:6587,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6587,NSR:Quay:6600,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6600,NSR:Quay:6613,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6613,NSR:Quay:6637,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6637,NSR:Quay:6665,RUT:Line:140,140,bus,Ruter,180
NSR:Quay:6665,NSR:Quay:6909,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6909,NSR:Quay:6904,RUT:Line:140,140,bus,Ruter,0
NSR:Quay:6904,NSR:Quay:6900,RUT:Line:140,140,bus,Ruter,120
NSR:Quay:6900,NSR:Quay:6895,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6895,NSR:Quay:6886,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6886,NSR:Quay:6882,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6882,NSR:Quay:6877,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6877,NSR:Quay:6871,RUT:Line:140,140,bus,Ruter,120
NSR:Quay:6871,NSR:Quay:6859,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6859,NSR:Quay:6846,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6846,NSR:Quay:6840,RUT:Line:140,140,bus,Ruter,60
NSR:Quay:6840,NSR:Quay:6816,RUT:Line:140,140,bus,Ruter,180
NSR:Quay:10755,NSR:Quay:10745,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:10745,NSR:Quay:10742,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:10742,NSR:Quay:10737,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:10737,NSR:Quay:11000,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:11000,NSR:Quay:11004,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:11004,NSR:Quay:10971,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:10971,NSR:Quay:10991,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:10991,NSR:Quay:11010,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:11010,NSR:Quay:11406,RUT:Line:58,58,bus,Ruter,180
NSR:Quay:11406,NSR:Quay:11412,RUT:Line:58,58,bus,Ruter,0
NSR:Quay:11412,NSR:Quay:11415,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:11415,NSR:Quay:11331,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:11331,NSR:Quay:11318,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:11318,NSR:Quay:104177,RUT:Line:58,58,bus,Ruter,120
NSR:Quay:104177,NSR:Quay:108486,RUT:Line:58,58,bus,Ruter,120
NSR:Quay:108486,NSR:Quay:11448,RUT:Line:58,58,bus,Ruter,180
NSR:Quay:11448,NSR:Quay:11456,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:11456,NSR:Quay:11454,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:11454,NSR:Quay:110927,RUT:Line:58,58,bus,Ruter,120
NSR:Quay:110927,NSR:Quay:10257,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:10257,NSR:Quay:10922,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:10922,NSR:Quay:10889,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:10889,NSR:Quay:10993,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:10993,NSR:Quay:10990,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:10990,NSR:Quay:10981,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:10981,NSR:Quay:10985,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:10985,NSR:Quay:11059,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:11059,NSR:Quay:11091,RUT:Line:58,58,bus,Ruter,120
NSR:Quay:11091,NSR:Quay:11773,RUT:Line:58,58,bus,Ruter,120
NSR:Quay:11773,NSR:Quay:11760,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:11760,NSR:Quay:11777,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:11777,NSR:Quay:11786,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:11786,NSR:Quay:11161,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:11161,NSR:Quay:11164,RUT:Line:58,58,bus,Ruter,60
NSR:Quay:109021,NSR:Quay:11618,RUT:Line:3004,4B,bus,Ruter,420
NSR:Quay:11618,NSR:Quay:11314,RUT:Line:3004,4B,bus,Ruter,60
NSR:Quay:11314,NSR:Quay:11299,RUT:Line:3004,4B,bus,Ruter,60
NSR:Quay:11299,NSR:Quay:11324,RUT:Line:3004,4B,bus,Ruter,120
NSR:Quay:11324,NSR:Quay:11346,RUT:Line:3004,4B,bus,Ruter,60
NSR:Quay:11346,NSR:Quay:11162,RUT:Line:3004,4B,bus,Ruter,420
NSR:Quay:104062,NSR:Quay:104065,RUT:Line:3017,17B,bus,Ruter,60
NSR:Quay:104065,NSR:Quay:104068,RUT:Line:3017,17B,bus,Ruter,60
NSR:Quay:104068,NSR:Quay:104064,RUT:Line:3017,17B,bus,Ruter,120
NSR:Quay:104064,NSR:Quay:11503,RUT:Line:3017,17B,bus,Ruter,60
NSR:Quay:11503,NSR:Quay:11583,RUT:Line:3017,17B,bus,Ruter,120
NSR:Quay:11583,NSR:Quay:11620,RUT:Line:3017,17B,bus,Ruter,120
NSR:Quay:11620,NSR:Quay:109570,RUT:Line:3017,17B,bus,Ruter,120
NSR:Quay:109570,NSR:Quay:105728,RUT:Line:3017,17B,bus,Ruter,60
NSR:Quay:105728,NSR:Quay:105731,RUT:Line:3017,17B,bus,Ruter,60
NSR:Quay:12432,NSR:Quay:12402,RUT:Line:73,73,bus,Ruter,240
NSR:Quay:12402,NSR:Quay:10501,RUT:Line:73,73,bus,Ruter,120
NSR:Quay:10501,NSR:Quay:10498,RUT:Line:73,73,bus,Ruter,60
NSR:Quay:10498,NSR:Quay:10490,RUT:Line:73,73,bus,Ruter,60
NSR:Quay:10490,NSR:Quay:10486,RUT:Line:73,73,bus,Ruter,60
NSR:Quay:10486,NSR:Quay:10482,RUT:Line:73,73,bus,Ruter,60
NSR:Quay:10482,NSR:Quay:10431,RUT:Line:73,73,bus,Ruter,180
NSR:Quay:10431,NSR:Quay:10481,RUT:Line:73,73,bus,Ruter,120
NSR:Quay:10481,NSR:Quay:10604,RUT:Line:73,73,bus,Ruter,0
NSR:Quay:10604,NSR:Quay:10611,RUT:Line:73,73,bus,Ruter,60
NSR:Quay:10611,NSR:Quay:10613,RUT:Line:73,73,bus,Ruter,60
NSR:Quay:10613,NSR:Quay:10617,RUT:Line:73,73,bus,Ruter,60
NSR:Quay:10617,NSR:Quay:10623,RUT:Line:73,73,bus,Ruter,60
NSR:Quay:105731,NSR:Quay:105730,RUT:Line:3017,17B,bus,Ruter,60
NSR:Quay:12213,NSR:Quay:12204,RUT:Line:85,85,bus,Ruter,180
NSR:Quay:12204,NSR:Quay:12259,RUT:Line:85,85,bus,Ruter,60
NSR:Quay:12258,NSR:Quay:12197,RUT:Line:85,85,bus,Ruter,60
NSR:Quay:12197,NSR:Quay:12148,RUT:Line:85,85,bus,Ruter,120
NSR:Quay:12148,NSR:Quay:12058,RUT:Line:85,85,bus,Ruter,120
NSR:Quay:12058,NSR:Quay:12054,RUT:Line:85,85,bus,Ruter,120
NSR:Quay:12054,NSR:Quay:7170,RUT:Line:85,85,bus,Ruter,120
NSR:Quay:7170,NSR:Quay:7224,RUT:Line:85,85,bus,Ruter,180
NSR:Quay:10221,NSR:Quay:7478,RUT:Line:3810,B10,water,Ruter,1380
NSR:Quay:7449,NSR:Quay:7699,RUT:Line:2850,150E,bus,Ruter,180
NSR:Quay:7699,NSR:Quay:11827,RUT:Line:2850,150E,bus,Ruter,240
NSR:Quay:11827,NSR:Quay:11888,RUT:Line:2850,150E,bus,Ruter,60
NSR:Quay:11888,NSR:Quay:7895,RUT:Line:2850,150E,bus,Ruter,120
NSR:Quay:7895,NSR:Quay:7735,RUT:Line:2850,150E,bus,Ruter,600
NSR:Quay:7735,NSR:Quay:7741,RUT:Line:2850,150E,bus,Ruter,0
NSR:Quay:7741,NSR:Quay:7750,RUT:Line:2850,150E,bus,Ruter,120
NSR:Quay:7750,NSR:Quay:7777,RUT:Line:2850,150E,bus,Ruter,300
NSR:Quay:7777,NSR:Quay:7782,RUT:Line:2850,150E,bus,Ruter,60
NSR:Quay:7782,NSR:Quay:7818,RUT:Line:2850,150E,bus,Ruter,60
NSR:Quay:7818,NSR:Quay:7801,RUT:Line:2850,150E,bus,Ruter,60
NSR:Quay:7801,NSR:Quay:7807,RUT:Line:2850,150E,bus,Ruter,60
NSR:Quay:7807,NSR:Quay:7811,RUT:Line:2850,150E,bus,Ruter,0
NSR:Quay:7811,NSR:Quay:7816,RUT:Line:2850,150E,bus,Ruter,60
NSR:Quay:11251,NSR:Quay:11255,RUT:Line:25,25,bus,Ruter,60
NSR:Quay:11255,NSR:Quay:11268,RUT:Line:25,25,bus,Ruter,60
NSR:Quay:11268,NSR:Quay:11272,RUT:Line:25,25,bus,Ruter,120
NSR:Quay:11272,NSR:Quay:11275,RUT:Line:25,25,bus,Ruter,60
NSR:Quay:7257,NSR:Quay:7183,RUT:Line:5,5,rail,Ruter,60
NSR:Quay:6417,NSR:Quay:6423,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:6423,NSR:Quay:6442,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:6442,NSR:Quay:6449,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:6449,NSR:Quay:6436,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:6436,NSR:Quay:12013,RUT:Line:28,28,bus,Ruter,300
NSR:Quay:12013,NSR:Quay:11996,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11996,NSR:Quay:11986,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11986,NSR:Quay:11958,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11958,NSR:Quay:11941,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11941,NSR:Quay:11936,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11936,NSR:Quay:11926,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11926,NSR:Quay:8042,RUT:Line:28,28,bus,Ruter,240
NSR:Quay:8042,NSR:Quay:11598,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11598,NSR:Quay:11592,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11592,NSR:Quay:11578,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11578,NSR:Quay:11608,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11608,NSR:Quay:11679,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11679,NSR:Quay:11683,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11683,NSR:Quay:11739,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11739,NSR:Quay:11861,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11861,NSR:Quay:11049,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11049,NSR:Quay:11090,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11090,NSR:Quay:102016,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:102016,NSR:Quay:11083,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11083,NSR:Quay:11076,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11076,NSR:Quay:11080,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11080,NSR:Quay:10855,RUT:Line:28,28,bus,Ruter,240
NSR:Quay:10855,NSR:Quay:10832,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11185,NSR:Quay:11191,RUT:Line:24,24,bus,Ruter,60
NSR:Quay:11191,NSR:Quay:11210,RUT:Line:24,24,bus,Ruter,120
NSR:Quay:11210,NSR:Quay:10855,RUT:Line:24,24,bus,Ruter,120
NSR:Quay:10855,NSR:Quay:10832,RUT:Line:24,24,bus,Ruter,120
NSR:Quay:10832,NSR:Quay:11072,RUT:Line:24,24,bus,Ruter,180
NSR:Quay:11072,NSR:Quay:11068,RUT:Line:24,24,bus,Ruter,60
NSR:Quay:11068,NSR:Quay:11100,RUT:Line:24,24,bus,Ruter,60
NSR:Quay:11100,NSR:Quay:11111,RUT:Line:24,24,bus,Ruter,120
NSR:Quay:11111,NSR:Quay:11130,RUT:Line:24,24,bus,Ruter,120
NSR:Quay:11130,NSR:Quay:11150,RUT:Line:24,24,bus,Ruter,120
NSR:Quay:11150,NSR:Quay:11138,RUT:Line:24,24,bus,Ruter,60
NSR:Quay:11138,NSR:Quay:11353,RUT:Line:24,24,bus,Ruter,60
NSR:Quay:11353,NSR:Quay:11343,RUT:Line:24,24,bus,Ruter,60
NSR:Quay:11343,NSR:Quay:11322,RUT:Line:24,24,bus,Ruter,60
NSR:Quay:11322,NSR:Quay:11311,RUT:Line:24,24,bus,Ruter,120
NSR:Quay:11311,NSR:Quay:11486,RUT:Line:24,24,bus,Ruter,120
NSR:Quay:11486,NSR:Quay:11457,RUT:Line:24,24,bus,Ruter,60
NSR:Quay:11457,NSR:Quay:11959,RUT:Line:24,24,bus,Ruter,180
NSR:Quay:11959,NSR:Quay:11993,RUT:Line:24,24,bus,Ruter,120
NSR:Quay:11993,NSR:Quay:12016,RUT:Line:24,24,bus,Ruter,60
NSR:Quay:12016,NSR:Quay:6435,RUT:Line:24,24,bus,Ruter,300
NSR:Quay:6435,NSR:Quay:6448,RUT:Line:24,24,bus,Ruter,120
NSR:Quay:6448,NSR:Quay:6443,RUT:Line:24,24,bus,Ruter,60
NSR:Quay:6443,NSR:Quay:6424,RUT:Line:24,24,bus,Ruter,60
NSR:Quay:6424,NSR:Quay:6418,RUT:Line:24,24,bus,Ruter,60
NSR:Quay:10685,NSR:Quay:10691,RUT:Line:3004,4B,bus,Ruter,60
NSR:Quay:10691,NSR:Quay:10642,RUT:Line:3004,4B,bus,Ruter,120
NSR:Quay:10642,NSR:Quay:10626,RUT:Line:3004,4B,bus,Ruter,180
NSR:Quay:10626,NSR:Quay:12294,RUT:Line:3004,4B,bus,Ruter,120
NSR:Quay:12294,NSR:Quay:10822,RUT:Line:3004,4B,bus,Ruter,180
NSR:Quay:10492,NSR:Quay:10499,RUT:Line:64,64,bus,Ruter,0
NSR:Quay:10499,NSR:Quay:10503,RUT:Line:64,64,bus,Ruter,60
NSR:Quay:10503,NSR:Quay:10506,RUT:Line:64,64,bus,Ruter,60
NSR:Quay:10506,NSR:Quay:10581,RUT:Line:64,64,bus,Ruter,60
NSR:Quay:10581,NSR:Quay:10589,RUT:Line:64,64,bus,Ruter,120
NSR:Quay:10589,NSR:Quay:10586,RUT:Line:64,64,bus,Ruter,60
NSR:Quay:10586,NSR:Quay:10458,RUT:Line:64,64,bus,Ruter,60
NSR:Quay:10458,NSR:Quay:10451,RUT:Line:64,64,bus,Ruter,60
NSR:Quay:10451,NSR:Quay:10448,RUT:Line:64,64,bus,Ruter,60
NSR:Quay:10448,NSR:Quay:10444,RUT:Line:64,64,bus,Ruter,120
NSR:Quay:10444,NSR:Quay:10437,RUT:Line:64,64,bus,Ruter,60
NSR:Quay:10437,NSR:Quay:10434,RUT:Line:64,64,bus,Ruter,60
NSR:Quay:10434,NSR:Quay:10425,RUT:Line:64,64,bus,Ruter,120
NSR:Quay:10425,NSR:Quay:10424,RUT:Line:64,64,bus,Ruter,60
NSR:Quay:10416,NSR:Quay:10422,RUT:Line:64,64,bus,Ruter,60
NSR:Quay:10422,NSR:Quay:10413,RUT:Line:64,64,bus,Ruter,120
NSR:Quay:10413,NSR:Quay:109485,RUT:Line:64,64,bus,Ruter,120
NSR:Quay:5734,NSR:Quay:5745,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:5745,NSR:Quay:5895,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:5895,NSR:Quay:5919,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:5919,NSR:Quay:5925,RUT:Line:280,280,bus,Ruter,0
NSR:Quay:5925,NSR:Quay:5932,RUT:Line:280,280,bus,Ruter,120
NSR:Quay:5932,NSR:Quay:5936,RUT:Line:280,280,bus,Ruter,0
NSR:Quay:5936,NSR:Quay:5950,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:5950,NSR:Quay:5959,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:5959,NSR:Quay:5965,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:5965,NSR:Quay:6036,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:6036,NSR:Quay:6066,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:6066,NSR:Quay:6078,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:6078,NSR:Quay:6086,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:6086,NSR:Quay:6097,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:6097,NSR:Quay:6102,RUT:Line:280,280,bus,Ruter,0
NSR:Quay:6102,NSR:Quay:6111,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:6111,NSR:Quay:6117,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:6117,NSR:Quay:6123,RUT:Line:280,280,bus,Ruter,0
NSR:Quay:6123,NSR:Quay:6128,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:6128,NSR:Quay:6136,RUT:Line:280,280,bus,Ruter,60
NSR:Quay:6136,NSR:Quay:6144,RUT:Line:280,280,bus,Ruter,120
