id,name,lat,lon,stopPlaceId,cluster_id
NSR:Quay:12049,Harald Hårdrådes plass,59.907446,10.77236,NSR:Quay:12049,301
NSR:Quay:12075,Galgeberg,59.907843,10.782215,NSR:Quay:12075,242
NSR:Quay:12079,Vålerenga,59.90885,10.787531,NSR:Quay:12079,300
NSR:Quay:12083,Etterstadgata,59.910053,10.791519,NSR:Quay:12083,299
NSR:Quay:11240,Fjellhus,59.920915,10.825302,NSR:Quay:11240,650
NSR:Quay:10355,Sam Eydes vei,59.936755,10.880831,NSR:Quay:10355,312
NSR:Quay:10409,Folkvangveien,59.940997,10.917846,NSR:Quay:10409,298
NSR:Quay:10346,Karihaugen,59.93755,10.926488,NSR:Quay:10346,297
NSR:Quay:12305,Ljansbakken,59.850333,10.78189,NSR:Quay:12305,651
NSR:Quay:105756,Jernbanetorget,59.909093,10.748582,NSR:Quay:105756,118
NSR:Quay:10412,Bjørnheim,59.94191,10.91331,NSR:Quay:10412,313
NSR:Quay:10424,Høybråten kirke,59.944563,10.90977,NSR:Quay:10424,314
NSR:Quay:10416,Høystakkveien,59.946186,10.905261,NSR:Quay:10416,652
NSR:Quay:10427,Solbakken,59.944331,10.916915,NSR:Quay:10427,315
NSR:Quay:10433,Bikuben,59.944264,10.924503,NSR:Quay:10433,316
NSR:Quay:10439,Karl Andersens vei,59.94158,10.925885,NSR:Quay:10439,317
NSR:Quay:10443,Granliveien,59.940092,10.928835,NSR:Quay:10443,318
NSR:Quay:10447,Fjellborg,59.942627,10.93215,NSR:Quay:10447,319
NSR:Quay:10452,Vardeheim,59.944637,10.930474,NSR:Quay:10452,320
NSR:Quay:10457,Høybråten park,59.94568,10.933526,NSR:Quay:10457,321
NSR:Quay:10493,Stovner T,59.961291,10.922996,NSR:Quay:10493,169
NSR:Quay:8129,Homansbyen,59.923526,10.727337,NSR:Quay:8129,96
NSR:Quay:10428,Mortensrud T,59.849654,10.829145,NSR:Quay:10428,288
NSR:Quay:10441,Lofsrudhøgda,59.846479,10.828601,NSR:Quay:10441,653
NSR:Quay:10446,Brunas vei,59.843838,10.82992,NSR:Quay:10446,322
NSR:Quay:10450,Blakkens vei,59.841499,10.831524,NSR:Quay:10450,323
NSR:Quay:10516,Bjørnholt øvre,59.836215,10.834507,NSR:Quay:10516,324
NSR:Quay:10548,Bjørnholt skole,59.834448,10.837967,NSR:Quay:10548,325
NSR:Quay:10524,Nyjordet,59.831016,10.837466,NSR:Quay:10524,326
NSR:Quay:10529,Bjørndal senter,59.825659,10.835459,NSR:Quay:10529,327
NSR:Quay:10533,Meklenborg,59.823626,10.835663,NSR:Quay:10533,328
NSR:Quay:10536,Bjørndal,59.821265,10.83996,NSR:Quay:10536,329
NSR:Quay:105730,Gaustadalléen,59.945587,10.717289,NSR:Quay:105730,58
NSR:Quay:105729,Forskningsparken T,59.944031,10.720628,NSR:Quay:105729,330
NSR:Quay:109569,Universitetet Blindern,59.941443,10.721449,NSR:Quay:109569,331
NSR:Quay:105727,John Colletts plass,59.939711,10.728809,NSR:Quay:105727,332
NSR:Quay:11504,Adamstuen,59.932718,10.734536,NSR:Quay:11504,333
NSR:Quay:104063,Stensgata,59.929504,10.732929,NSR:Quay:104063,334
NSR:Quay:104067,Bislett,59.925887,10.730971,NSR:Quay:104067,41
NSR:Quay:101336,Welhavens gate,59.921537,10.730059,NSR:Quay:101336,654
NSR:Quay:101400,Sars' gate,59.921494,10.771223,NSR:Quay:101400,335
NSR:Quay:101466,Hausmanns bru,59.914362,10.759633,NSR:Quay:101466,119
NSR:Quay:11975,Oslo bussterminal,59.911553,10.760141,NSR:Quay:11975,1
NSR:Quay:101401,Sars' gate,59.921614,10.771708,NSR:Quay:101401,335
NSR:Quay:10820,Vestbyveien,59.95278,10.890793,NSR:Quay:10820,655
NSR:Quay:10556,Jernkroken,59.954256,10.896973,NSR:Quay:10556,656
NSR:Quay:10545,Haugenstua torg,59.952706,10.908981,NSR:Quay:10545,657
NSR:Quay:10569,Smiuvegen,59.952847,10.923876,NSR:Quay:10569,336
NSR:Quay:10575,Jorines vei,59.953041,10.928741,NSR:Quay:10575,337
NSR:Quay:10580,Stovnerfaret,59.954806,10.934213,NSR:Quay:10580,165
NSR:Quay:11165,Tamburveien,59.950607,10.768385,NSR:Quay:11165,128
NSR:Quay:11162,Nydalen T,59.948842,10.769504,NSR:Quay:11162,127
NSR:Quay:11801,Storo senter,59.945728,10.776502,NSR:Quay:11801,64
NSR:Quay:104047,Storo,59.945238,10.778639,NSR:Quay:104047,64
NSR:Quay:11181,Nordre Åsen,59.944175,10.78667,NSR:Quay:11181,338
NSR:Quay:11183,Aschehougs vei,59.946475,10.792691,NSR:Quay:11183,339
NSR:Quay:11190,Sanatoriet,59.949716,10.79337,NSR:Quay:11190,340
NSR:Quay:11204,Akebakken,59.952742,10.797375,NSR:Quay:11204,341
NSR:Quay:11209,Grefsenseteren,59.955444,10.798651,NSR:Quay:11209,342
NSR:Quay:11215,Trollveiskrysset,59.958452,10.798289,NSR:Quay:11215,343
NSR:Quay:11217,Kirketomta,59.959977,10.797589,NSR:Quay:11217,344
NSR:Quay:11222,Gulldalen,59.962657,10.795948,NSR:Quay:11222,345
NSR:Quay:11223,Heia,59.964988,10.796286,NSR:Quay:11223,346
NSR:Quay:11230,Rønningen,59.96677,10.795596,NSR:Quay:11230,347
NSR:Quay:11232,Rundhaugen,59.968576,10.79591,NSR:Quay:11232,348
NSR:Quay:12250,Kringlevann,59.976385,10.803737,NSR:Quay:12250,349
NSR:Quay:12246,Setervollveien,59.977188,10.806347,NSR:Quay:12246,350
NSR:Quay:12242,Linderudkollen,59.976434,10.810799,NSR:Quay:12242,351
NSR:Quay:12239,Kalland,59.978443,10.814409,NSR:Quay:12239,352
NSR:Quay:12232,Solemskogen,59.979201,10.817561,NSR:Quay:12232,353
NSR:Quay:104030,Solli,59.914834,10.718713,NSR:Quay:104030,93
NSR:Quay:7813,Frogner kirke,59.917891,10.706984,NSR:Quay:7813,115
NSR:Quay:7843,Karenslyst allé,59.918363,10.688158,NSR:Quay:7843,113
NSR:Quay:7857,Kongsgården,59.909369,10.680787,NSR:Quay:7857,112
NSR:Quay:7921,Folkemuseet,59.907708,10.686371,NSR:Quay:7921,111
NSR:Quay:7912,Vikingskipene,59.904523,10.68646,NSR:Quay:7912,110
NSR:Quay:7903,Fredriksborg,59.903546,10.686835,NSR:Quay:7903,109
NSR:Quay:7892,Bygdøhus,59.901396,10.681825,NSR:Quay:7892,108
NSR:Quay:7881,Frimurerhjemmet,59.901219,10.678864,NSR:Quay:7881,107
NSR:Quay:7871,Ro,59.900987,10.675608,NSR:Quay:7871,106
NSR:Quay:7864,Huk,59.898227,10.675122,NSR:Quay:7864,105
NSR:Quay:11800,Voksen skog,59.975061,10.644456,NSR:Quay:11800,266
NSR:Quay:11804,Grindbakken,59.970948,10.6441,NSR:Quay:11804,265
NSR:Quay:11810,Åsly,59.968627,10.644558,NSR:Quay:11810,264
NSR:Quay:11814,Liabakken,59.966661,10.644344,NSR:Quay:11814,263
NSR:Quay:11788,Himstadplassen,59.963514,10.645714,NSR:Quay:11788,658
NSR:Quay:11784,Sagstua,59.960406,10.649322,NSR:Quay:11784,262
NSR:Quay:11779,Nordre Jarbakken,59.956616,10.654061,NSR:Quay:11779,261
NSR:Quay:11775,Jarbakken,59.954845,10.657226,NSR:Quay:11775,260
NSR:Quay:11676,Amagerveien,59.952426,10.661011,NSR:Quay:11676,259
NSR:Quay:11673,Arnebråtveien,59.950809,10.665559,NSR:Quay:11673,258
NSR:Quay:11666,Gressbanen,59.950474,10.67528,NSR:Quay:11666,257
NSR:Quay:11660,Holmenenga,59.948468,10.676238,NSR:Quay:11660,256
NSR:Quay:11656,Holmendammen,59.944856,10.679486,NSR:Quay:11656,255
NSR:Quay:11652,Bernhard Herres vei,59.941664,10.681635,NSR:Quay:11652,254
NSR:Quay:11954,Smestad,59.93658,10.68698,NSR:Quay:11954,659
NSR:Quay:11941,Heggeli,59.935383,10.691915,NSR:Quay:11941,660
NSR:Quay:11926,Volvat,59.932521,10.70438,NSR:Quay:11926,252
NSR:Quay:8076,Majorstuen,59.929916,10.715827,NSR:Quay:8076,47
NSR:Quay:11444,Frøensalléen,59.935355,10.709961,NSR:Quay:11444,354
NSR:Quay:11465,Vinderen T,59.94247,10.704173,NSR:Quay:11465,355
NSR:Quay:11471,Viggo Hansteens vei,59.943075,10.700501,NSR:Quay:11471,74
NSR:Quay:11529,Grimelundsveien,59.944763,10.692449,NSR:Quay:11529,356
NSR:Quay:11532,Tråkka,59.946215,10.688904,NSR:Quay:11532,661
NSR:Quay:11536,Dalsveien,59.948695,10.688871,NSR:Quay:11536,662
NSR:Quay:11540,Stasjonsveien,59.950196,10.68889,NSR:Quay:11540,663
NSR:Quay:11547,Holmenhavna,59.950796,10.680513,NSR:Quay:11547,357
NSR:Quay:11582,Lybekkveien,59.95299,10.673974,NSR:Quay:11582,358
NSR:Quay:11585,Krags vei,59.954979,10.666064,NSR:Quay:11585,359
NSR:Quay:11588,Ryghs vei,59.956134,10.66181,NSR:Quay:11588,360
NSR:Quay:11702,Orebakken,59.952929,10.656443,NSR:Quay:11702,361
NSR:Quay:11696,Hovseter skole,59.949486,10.656449,NSR:Quay:11696,362
NSR:Quay:11690,Hovseter,59.945733,10.655856,NSR:Quay:11690,77
NSR:Quay:11710,Ostadalsveien,59.9455,10.647729,NSR:Quay:11710,363
NSR:Quay:11715,Aslakveien,59.94267,10.646988,NSR:Quay:11715,364
NSR:Quay:11719,Røa næringspark,59.941392,10.64915,NSR:Quay:11719,664
NSR:Quay:11723,Ullerntoppen,59.938627,10.648343,NSR:Quay:11723,365
NSR:Quay:10426,Mortensrud T,59.849831,10.828853,NSR:Quay:10426,288
NSR:Quay:10481,Dalsåsen,59.849922,10.835953,NSR:Quay:10481,366
NSR:Quay:10472,Mortensrudkrysset,59.849548,10.836208,NSR:Quay:10472,366
NSR:Quay:12364,Leirskallen,59.862348,10.827174,NSR:Quay:12364,367
NSR:Quay:12360,Øgården,59.862088,10.82348,NSR:Quay:12360,368
NSR:Quay:12358,Munkerudkleiva,59.861451,10.819822,NSR:Quay:12358,369
NSR:Quay:12340,Nordstrandhallen,59.864209,10.809415,NSR:Quay:12340,370
NSR:Quay:12343,Freidigveien,59.865828,10.809367,NSR:Quay:12343,371
NSR:Quay:12347,Bakkerudveien,59.868998,10.807985,NSR:Quay:12347,372
NSR:Quay:10653,Lambertseterveien,59.871247,10.807175,NSR:Quay:10653,373
NSR:Quay:10663,Mylskerudveien,59.875218,10.805231,NSR:Quay:10663,374
NSR:Quay:12287,Karlsrud,59.879775,10.801036,NSR:Quay:12287,375
NSR:Quay:12290,Skogholtveien,59.879847,10.796283,NSR:Quay:12290,376
NSR:Quay:12228,Åsliveien,59.879678,10.79098,NSR:Quay:12228,377
NSR:Quay:12224,Holtet,59.881594,10.787053,NSR:Quay:12224,378
NSR:Quay:12233,Bekkelagshjemmet,59.885224,10.785318,NSR:Quay:12233,379
NSR:Quay:12159,Ekeberghallen,59.891132,10.780774,NSR:Quay:12159,380
NSR:Quay:12167,Ekeberg camping,59.897505,10.775869,NSR:Quay:12167,304
NSR:Quay:122003,Jernbanetorget,59.909803,10.748062,NSR:Quay:122003,118
NSR:Quay:11819,Skøyen stasjon,59.92208,10.680596,NSR:Quay:11819,251
NSR:Quay:11845,Thune,59.921854,10.687551,NSR:Quay:11845,250
NSR:Quay:7821,Odins gate,59.919471,10.703723,NSR:Quay:7821,249
NSR:Quay:8160,Frogner plass,59.921915,10.704946,NSR:Quay:8160,248
NSR:Quay:8181,Vigelandsparken,59.924676,10.708575,NSR:Quay:8181,247
NSR:Quay:8210,Frogner stadion,59.927204,10.712748,NSR:Quay:8210,246
NSR:Quay:8042,Majorstuen,59.929505,10.717431,NSR:Quay:8042,47
NSR:Quay:11893,Helgesens gate,59.921317,10.775067,NSR:Quay:11893,245
NSR:Quay:11925,Tøyenparken,59.916586,10.77603,NSR:Quay:11925,244
NSR:Quay:11908,Tøyen,59.914559,10.776778,NSR:Quay:11908,243
NSR:Quay:12091,Kjølberggata,59.910047,10.77729,NSR:Quay:12091,665
NSR:Quay:12070,Galgeberg,59.908206,10.780844,NSR:Quay:12070,242
NSR:Quay:10988,Bjerke,59.942258,10.808742,NSR:Quay:10988,381
NSR:Quay:11008,Årvoll senter,59.945377,10.808857,NSR:Quay:11008,666
NSR:Quay:11011,Årvollveien,59.946175,10.812014,NSR:Quay:11011,271
NSR:Quay:11034,Stig,59.947137,10.817869,NSR:Quay:11034,270
NSR:Quay:11029,Tonsenhagen torg,59.947243,10.822493,NSR:Quay:11029,269
NSR:Quay:11024,Tonsenhagen,59.946015,10.828322,NSR:Quay:11024,268
NSR:Quay:10968,Kolåsbakken,59.944374,10.832034,NSR:Quay:10968,267
NSR:Quay:10959,Linderud senter,59.94369,10.836685,NSR:Quay:10959,9
NSR:Quay:10665,Kalbakkveien,59.951317,10.865626,NSR:Quay:10665,15
NSR:Quay:10723,Grorud T,59.96096,10.883554,NSR:Quay:10723,170
NSR:Quay:11761,Nordpolen skole,59.940052,10.772827,NSR:Quay:11761,126
NSR:Quay:11774,Sinsen T,59.938823,10.779695,NSR:Quay:11774,382
NSR:Quay:10989,Refstadsvingen,59.941705,10.816888,NSR:Quay:10989,383
NSR:Quay:10996,Bjerkedalen park,59.940336,10.822011,NSR:Quay:10996,384
NSR:Quay:10901,Økernbråten,59.939353,10.825117,NSR:Quay:10901,385
NSR:Quay:10888,Vollebekkveien,59.937487,10.825414,NSR:Quay:10888,667
NSR:Quay:10921,Nedre Vollebekk,59.933549,10.827477,NSR:Quay:10921,386
NSR:Quay:10256,Nordre Hovin,59.931198,10.828346,NSR:Quay:10256,23
NSR:Quay:110926,Knud Bryns vei,59.928359,10.823759,NSR:Quay:110926,387
NSR:Quay:11302,Nåkkves vei,59.91827,10.846,NSR:Quay:11302,388
NSR:Quay:111211,Persveien,59.923587,10.816394,NSR:Quay:111211,389
NSR:Quay:10356,Sam Eydes vei,59.936923,10.880705,NSR:Quay:10356,312
NSR:Quay:10352,IKEA Furuset,59.934856,10.871556,NSR:Quay:10352,294
NSR:Quay:10385,Kjelsrud,59.932572,10.861337,NSR:Quay:10385,19
NSR:Quay:10972,Haraldrudveien,59.924545,10.82565,NSR:Quay:10972,390
NSR:Quay:8079,Majorstuen,59.929528,10.716088,NSR:Quay:8079,47
NSR:Quay:11583,Ullevål sykehus,59.936362,10.732071,NSR:Quay:11583,282
NSR:Quay:11629,Ullevålsalléen,59.938055,10.730354,NSR:Quay:11629,281
NSR:Quay:11668,Eventyrveien,59.94469,10.731795,NSR:Quay:11668,280
NSR:Quay:11301,Blindern vgs.,59.951139,10.728905,NSR:Quay:11301,279
NSR:Quay:11308,Solvang,59.954084,10.728984,NSR:Quay:11308,278
NSR:Quay:11399,Nordbergveien,59.957658,10.732889,NSR:Quay:11399,277
NSR:Quay:11395,Kongleveien,59.961406,10.736368,NSR:Quay:11395,668
NSR:Quay:11385,Nordberghjemmet,59.961311,10.74479,NSR:Quay:11385,143
NSR:Quay:11377,Havnabakken,59.959196,10.75421,NSR:Quay:11377,276
NSR:Quay:11417,Korsvollbakken,59.958042,10.762498,NSR:Quay:11417,275
NSR:Quay:11435,Svensenga,59.964187,10.770885,NSR:Quay:11435,669
NSR:Quay:11251,Kjelsåsalléen,59.963174,10.782885,NSR:Quay:11251,97
NSR:Quay:109372,Brannvaktveien,59.952639,10.792901,NSR:Quay:109372,274
NSR:Quay:11275,Grefsenlia,59.950592,10.796755,NSR:Quay:11275,670
NSR:Quay:11050,Lofthus,59.947136,10.803278,NSR:Quay:11050,273
NSR:Quay:11056,Årrundveien,59.945379,10.804783,NSR:Quay:11056,272
NSR:Quay:10379,Trosterudkrysset,59.929552,10.865098,NSR:Quay:10379,30
NSR:Quay:11428,Brekkehagan,59.965047,10.766653,NSR:Quay:11428,221
NSR:Quay:11154,Helsfyr,59.912208,10.800231,NSR:Quay:11154,28
NSR:Quay:11159,Etterstad skole,59.910032,10.795489,NSR:Quay:11159,671
NSR:Quay:12043,Politihuset,59.910286,10.767924,NSR:Quay:12043,391
NSR:Quay:11938,Tøyengata,59.91236,10.764732,NSR:Quay:11938,392
NSR:Quay:109248,Historisk museum,59.916904,10.73511,NSR:Quay:109248,296
NSR:Quay:109224,Holbergs plass,59.919941,10.735638,NSR:Quay:109224,672
NSR:Quay:11535,Stensberggata,59.922607,10.74108,NSR:Quay:11535,393
NSR:Quay:11520,St. Hanshaugen,59.924574,10.739951,NSR:Quay:11520,39
NSR:Quay:11545,Colletts gate,59.92704,10.738873,NSR:Quay:11545,394
NSR:Quay:11566,Lovisenberg,59.930666,10.743006,NSR:Quay:11566,395
NSR:Quay:11573,Tannlegehøyskolen,59.932791,10.742228,NSR:Quay:11573,396
NSR:Quay:11604,Lindern,59.934375,10.743687,NSR:Quay:11604,49
NSR:Quay:11158,Nydalen T,59.948984,10.767771,NSR:Quay:11158,127
NSR:Quay:11936,Borgen,59.934406,10.697822,NSR:Quay:11936,253
NSR:Quay:11837,Skøyen,59.923102,10.681629,NSR:Quay:11837,673
NSR:Quay:102318,Rosenborg,59.924166,10.723745,NSR:Quay:102318,397
NSR:Quay:11979,Oslo bussterminal,59.912057,10.757071,NSR:Quay:11979,1
NSR:Quay:111002,Grorud stasjon,59.948535,10.888447,NSR:Quay:111002,173
NSR:Quay:10368,Prof. Birkelands vei,59.943475,10.884852,NSR:Quay:10368,295
NSR:Quay:10359,Alnaparkveien,59.939275,10.880459,NSR:Quay:10359,674
NSR:Quay:11459,Smalvollveien,59.924407,10.842575,NSR:Quay:11459,293
NSR:Quay:11241,Ole Deviks vei,59.922352,10.830562,NSR:Quay:11241,675
NSR:Quay:11248,Caspar Storms vei,59.919733,10.829749,NSR:Quay:11248,292
NSR:Quay:11254,Fretex,59.916887,10.8269,NSR:Quay:11254,291
NSR:Quay:11225,Bryn skole,59.913859,10.824406,NSR:Quay:11225,283
NSR:Quay:11220,Klosterheim,59.913024,10.821767,NSR:Quay:11220,290
NSR:Quay:11197,Bryn brannstasjon,59.912733,10.813806,NSR:Quay:11197,289
NSR:Quay:10418,Liakollen,59.829331,10.799327,NSR:Quay:10418,162
NSR:Quay:12446,Holmlia stasjon,59.834495,10.797688,NSR:Quay:12446,159
NSR:Quay:11766,Haarklous plass,59.938154,10.774168,NSR:Quay:11766,125
NSR:Quay:11747,Sæveruds plass,59.935246,10.774852,NSR:Quay:11747,124
NSR:Quay:11856,Dælenenga,59.928045,10.766307,NSR:Quay:11856,123
NSR:Quay:11838,Birkelunden,59.926824,10.761006,NSR:Quay:11838,122
NSR:Quay:101741,Sofienbergparken,59.923184,10.761119,NSR:Quay:101741,121
NSR:Quay:101669,Herslebs gate,59.919192,10.762307,NSR:Quay:101669,120
NSR:Quay:7947,Langvik,59.901625,10.687597,NSR:Quay:7947,398
NSR:Quay:7937,Herbernveien,59.902143,10.695544,NSR:Quay:7937,399
NSR:Quay:7929,Bygdøynes,59.903108,10.698428,NSR:Quay:7929,676
NSR:Quay:7936,Herbernveien,59.901921,10.694716,NSR:Quay:7936,399
NSR:Quay:7946,Langvik,59.901676,10.687565,NSR:Quay:7946,398
NSR:Quay:12435,Skovbakken syd,59.837514,10.794537,NSR:Quay:12435,677
NSR:Quay:12437,Ravnkroken,59.837189,10.789387,NSR:Quay:12437,400
NSR:Quay:12438,Ravnåsen,59.838065,10.786801,NSR:Quay:12438,678
NSR:Quay:12436,Ravnkroken,59.836949,10.790441,NSR:Quay:12436,400
NSR:Quay:12402,Hauketo stasjon,59.846302,10.803498,NSR:Quay:12402,202
NSR:Quay:10459,Bjørnerud,59.843889,10.819068,NSR:Quay:10459,401
NSR:Quay:12423,Nebbejordet,59.842992,10.813031,NSR:Quay:12423,679
NSR:Quay:10455,Oredalen,59.840299,10.828046,NSR:Quay:10455,402
NSR:Quay:10511,Bjørnholt nedre,59.836456,10.834756,NSR:Quay:10511,324
NSR:Quay:10544,Langteigåsen,59.818018,10.840011,NSR:Quay:10544,403
NSR:Quay:99833,Hjortnes,59.910045,10.71034,NSR:Quay:99833,680
NSR:Quay:12314,Siksakveien,59.854956,10.785431,NSR:Quay:12314,87
NSR:Quay:12378,Ingiers vei,59.849272,10.788663,NSR:Quay:12378,404
NSR:Quay:12383,Kronveien,59.849997,10.79897,NSR:Quay:12383,405
NSR:Quay:12406,Hauketo stasjon,59.845947,10.803125,NSR:Quay:12406,202
NSR:Quay:12415,Sveavegen,59.840401,10.804997,NSR:Quay:12415,406
NSR:Quay:12418,Lerdal,59.837137,10.806534,NSR:Quay:12418,407
NSR:Quay:12464,Prinsdal,59.834115,10.807368,NSR:Quay:12464,408
NSR:Quay:12466,Prinsdalsbakken,59.829318,10.808718,NSR:Quay:12466,409
NSR:Quay:12469,Trygve Strømbergs vei,59.825835,10.809222,NSR:Quay:12469,410
NSR:Quay:11910,Tøyen skole,59.914978,10.773299,NSR:Quay:11910,411
NSR:Quay:11109,Ensjø T,59.91482,10.787142,NSR:Quay:11109,412
NSR:Quay:103595,Helsfyr T,59.912867,10.801709,NSR:Quay:103595,28
NSR:Quay:11075,Hasle,59.924377,10.792265,NSR:Quay:11075,25
NSR:Quay:11740,Vogts gate,59.93174,10.763359,NSR:Quay:11740,413
NSR:Quay:11682,Vøyenbrua,59.933062,10.758319,NSR:Quay:11682,414
NSR:Quay:11678,Arkitekt Rivertz plass,59.934754,10.748607,NSR:Quay:11678,235
NSR:Quay:10985,Bjerke,59.942633,10.807513,NSR:Quay:10985,381
NSR:Quay:11329,Stordamveien,59.911222,10.847602,NSR:Quay:11329,181
NSR:Quay:11338,Postkassene,59.912369,10.851397,NSR:Quay:11338,415
NSR:Quay:11420,Rundtjernveien,59.915015,10.850595,NSR:Quay:11420,416
NSR:Quay:11426,Hellerud terrasse,59.913258,10.856769,NSR:Quay:11426,681
NSR:Quay:11429,Hellerudgrenda,59.912928,10.858996,NSR:Quay:11429,417
NSR:Quay:11433,Krokstien,59.910509,10.860066,NSR:Quay:11433,682
NSR:Quay:11436,Grankollveien,59.911682,10.860629,NSR:Quay:11436,683
NSR:Quay:11430,Hellerudgrenda,59.912867,10.859076,NSR:Quay:11430,417
NSR:Quay:11440,Landeroveien,59.916038,10.857051,NSR:Quay:11440,684
NSR:Quay:11357,Haugerudveien,59.917513,10.851421,NSR:Quay:11357,418
NSR:Quay:10722,Grorud T,59.961041,10.882865,NSR:Quay:10722,170
NSR:Quay:11007,Årvoll senter,59.944226,10.807913,NSR:Quay:11007,685
NSR:Quay:11795,Fernanda Nissen skole,59.946972,10.769624,NSR:Quay:11795,228
NSR:Quay:11725,Kristoffer Aamots bro,59.946979,10.764142,NSR:Quay:11725,227
NSR:Quay:11603,Lindern,59.934673,10.743755,NSR:Quay:11603,49
NSR:Quay:11572,Tannlegehøyskolen,59.932996,10.742215,NSR:Quay:11572,396
NSR:Quay:11568,Lovisenberg,59.9307,10.742765,NSR:Quay:11568,395
NSR:Quay:11544,Colletts gate,59.927028,10.738581,NSR:Quay:11544,394
NSR:Quay:11519,St. Hanshaugen,59.923957,10.739841,NSR:Quay:11519,39
NSR:Quay:11534,Stensberggata,59.921978,10.741306,NSR:Quay:11534,393
NSR:Quay:11539,Nordahl Bruns gate,59.919226,10.743602,NSR:Quay:11539,686
NSR:Quay:109244,Holbergs plass,59.917952,10.736765,NSR:Quay:109244,296
NSR:Quay:104029,Oslo bussterminal,59.911109,10.759252,NSR:Quay:104029,1
NSR:Quay:11939,Tøyengata,59.912342,10.764292,NSR:Quay:11939,392
NSR:Quay:12044,Politihuset,59.910278,10.76772,NSR:Quay:12044,391
NSR:Quay:11160,Etterstad skole,59.909126,10.794716,NSR:Quay:11160,687
NSR:Quay:11163,Etterstad vest,59.906956,10.796945,NSR:Quay:11163,688
NSR:Quay:11168,Etterstad sør,59.907586,10.801932,NSR:Quay:11168,689
NSR:Quay:11173,Etterstadkroken,59.909759,10.803758,NSR:Quay:11173,690
NSR:Quay:11152,Helsfyr,59.912163,10.800837,NSR:Quay:11152,28
NSR:Quay:10976,Persveien,59.922682,10.816373,NSR:Quay:10976,389
NSR:Quay:106157,Ulvenkrysset,59.919633,10.817159,NSR:Quay:106157,31
NSR:Quay:104027,Munkegata,59.908087,10.76775,NSR:Quay:104027,302
NSR:Quay:104024,St. Halvards plass,59.905996,10.767758,NSR:Quay:104024,308
NSR:Quay:12110,Lodalen,59.90329,10.77854,NSR:Quay:12110,156
NSR:Quay:12106,Kværner,59.901899,10.78833,NSR:Quay:12106,155
NSR:Quay:12165,Ekeberg camping,59.897698,10.775464,NSR:Quay:12165,304
NSR:Quay:12158,Ekeberghallen,59.891219,10.780565,NSR:Quay:12158,380
NSR:Quay:12234,Bekkelagshjemmet,59.88582,10.784712,NSR:Quay:12234,379
NSR:Quay:12225,Holtet,59.881156,10.787061,NSR:Quay:12225,378
NSR:Quay:12227,Åsliveien,59.879629,10.789993,NSR:Quay:12227,377
NSR:Quay:12289,Skogholtveien,59.879823,10.796591,NSR:Quay:12289,376
NSR:Quay:12288,Karlsrud,59.879834,10.800548,NSR:Quay:12288,375
NSR:Quay:10662,Mylskerudveien,59.874693,10.805418,NSR:Quay:10662,374
NSR:Quay:10654,Lambertseterveien,59.87129,10.806974,NSR:Quay:10654,373
NSR:Quay:12346,Bakkerudveien,59.869274,10.807744,NSR:Quay:12346,372
NSR:Quay:12342,Freidigveien,59.865822,10.8092,NSR:Quay:12342,371
NSR:Quay:12341,Nordstrandhallen,59.86417,10.809208,NSR:Quay:12341,370
NSR:Quay:12359,Munkerudkleiva,59.861471,10.82016,NSR:Quay:12359,369
NSR:Quay:12361,Øgården,59.862003,10.823515,NSR:Quay:12361,368
NSR:Quay:12365,Leirskallen,59.862275,10.827517,NSR:Quay:12365,367
NSR:Quay:7224,Jernbanetorget,59.909736,10.749435,NSR:Quay:7224,118
NSR:Quay:109652,Majorstuen,59.929419,10.713794,NSR:Quay:109652,47
NSR:Quay:109020,Majorstuen,59.928152,10.716369,NSR:Quay:109020,140
NSR:Quay:11318,Tveita,59.913191,10.840864,NSR:Quay:11318,208
NSR:Quay:11282,Tveten gård,59.911158,10.836615,NSR:Quay:11282,285
NSR:Quay:11277,Hellerud,59.910532,10.831758,NSR:Quay:11277,284
NSR:Quay:7373,Nationaltheatret,59.91419,10.731347,NSR:Quay:7373,116
NSR:Quay:102096,Nationaltheatret,59.91522,10.730601,NSR:Quay:102096,691
NSR:Quay:11971,Oslo bussterminal,59.911593,10.758891,NSR:Quay:11971,1
NSR:Quay:11758,Sandaker senter,59.93937,10.76927,NSR:Quay:11758,104
NSR:Quay:104016,Grefsenveien,59.942798,10.773586,NSR:Quay:104016,103
NSR:Quay:104014,Disen,59.946292,10.787783,NSR:Quay:104014,102
NSR:Quay:104012,Doktor Smiths vei,59.950127,10.790122,NSR:Quay:104012,101
NSR:Quay:104010,Glads vei,59.952338,10.785401,NSR:Quay:104010,100
NSR:Quay:111019,Kjelsåsalléen,59.963193,10.784325,NSR:Quay:111019,97
NSR:Quay:11824,Skøyen stasjon,59.922905,10.67847,NSR:Quay:11824,251
NSR:Quay:11854,Hoff,59.92552,10.675302,NSR:Quay:11854,419
NSR:Quay:11859,Hoff terrasse,59.927798,10.675444,NSR:Quay:11859,420
NSR:Quay:11864,Jarlsborgveien,59.930633,10.675841,NSR:Quay:11864,421
NSR:Quay:11868,Smestaddammen,59.934471,10.679325,NSR:Quay:11868,422
NSR:Quay:110586,Rikshospitalet,59.949408,10.717772,NSR:Quay:110586,692
NSR:Quay:102125,Gaustadveien,59.95399,10.717995,NSR:Quay:102125,423
