mode,experiment,graph,attack_type,run_id,removal_type,step,removed_nodes,node_removed,flow,flow_ratio
metro,exp2,oslo_only,random,18,single,1,NSR:Quay:11635,NSR:Quay:11635,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,18,single,2,NSR:Quay:11439,NSR:Quay:11439,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,18,single,3,NSR:Quay:7257,NSR:Quay:7257,482400.0,0.1024921919816432
metro,exp2,oslo_only,random,18,single,4,NSR:Quay:10651,NSR:Quay:10651,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,18,single,5,NSR:Quay:10948,NSR:Quay:10948,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,18,single,6,NSR:Quay:10423,NSR:Quay:10423,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,18,single,7,NSR:Quay:11460,NSR:Quay:11460,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,18,single,8,NSR:Quay:11123,NSR:Quay:11123,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,18,single,9,NSR:Quay:11636,NSR:Quay:11636,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,18,single,10,NSR:Quay:11107,NSR:Quay:11107,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,18,cumulative,1,['NSR:Quay:11635'],,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,18,cumulative,2,"['NSR:Quay:11439', 'NSR:Quay:11635']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,18,cumulative,3,"['NSR:Quay:7257', 'NSR:Quay:11439', 'NSR:Quay:11635']",,482400.0,0.1024921919816432
metro,exp2,oslo_only,random,18,cumulative,4,"['NSR:Quay:10651', 'NSR:Quay:7257', 'NSR:Quay:11439', 'NSR:Quay:11635']",,482400.0,0.1024921919816432
metro,exp2,oslo_only,random,18,cumulative,5,"['NSR:Quay:10948', 'NSR:Quay:7257', 'NSR:Quay:11439', 'NSR:Quay:11635', 'NSR:Quay:10651']",,482400.0,0.1024921919816432
metro,exp2,oslo_only,random,18,cumulative,6,"['NSR:Quay:10423', 'NSR:Quay:10948', 'NSR:Quay:7257', 'NSR:Quay:11439', 'NSR:Quay:11635', 'NSR:Quay:10651']",,482400.0,0.1024921919816432
metro,exp2,oslo_only,random,18,cumulative,7,"['NSR:Quay:10423', 'NSR:Quay:10948', 'NSR:Quay:7257', 'NSR:Quay:11439', 'NSR:Quay:11635', 'NSR:Quay:11460', 'NSR:Quay:10651']",,482400.0,0.1024921919816432
metro,exp2,oslo_only,random,18,cumulative,8,"['NSR:Quay:11123', 'NSR:Quay:10948', 'NSR:Quay:11460', 'NSR:Quay:10651', 'NSR:Quay:11635', 'NSR:Quay:10423', 'NSR:Quay:7257', 'NSR:Quay:11439']",,482400.0,0.1024921919816432
metro,exp2,oslo_only,random,18,cumulative,9,"['NSR:Quay:11123', 'NSR:Quay:10948', 'NSR:Quay:11636', 'NSR:Quay:11460', 'NSR:Quay:10651', 'NSR:Quay:11635', 'NSR:Quay:10423', 'NSR:Quay:7257', 'NSR:Quay:11439']",,482400.0,0.1024921919816432
metro,exp2,oslo_only,random,18,cumulative,10,"['NSR:Quay:11123', 'NSR:Quay:10948', 'NSR:Quay:11636', 'NSR:Quay:11460', 'NSR:Quay:10651', 'NSR:Quay:11635', 'NSR:Quay:10423', 'NSR:Quay:7257', 'NSR:Quay:11107', 'NSR:Quay:11439']",,482400.0,0.1024921919816432
metro,exp2,oslo_only,random,19,single,1,NSR:Quay:10790,NSR:Quay:10790,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,single,2,NSR:Quay:11576,NSR:Quay:11576,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,single,3,NSR:Quay:10716,NSR:Quay:10716,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,single,4,NSR:Quay:10768,NSR:Quay:10768,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,single,5,NSR:Quay:10717,NSR:Quay:10717,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,single,6,NSR:Quay:10953,NSR:Quay:10953,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,single,7,NSR:Quay:11146,NSR:Quay:11146,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,single,8,NSR:Quay:10629,NSR:Quay:10629,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,single,9,NSR:Quay:11140,NSR:Quay:11140,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,single,10,NSR:Quay:10995,NSR:Quay:10995,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,cumulative,1,['NSR:Quay:10790'],,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,cumulative,2,"['NSR:Quay:10790', 'NSR:Quay:11576']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,cumulative,3,"['NSR:Quay:10790', 'NSR:Quay:10716', 'NSR:Quay:11576']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,cumulative,4,"['NSR:Quay:10790', 'NSR:Quay:10768', 'NSR:Quay:10716', 'NSR:Quay:11576']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,cumulative,5,"['NSR:Quay:11576', 'NSR:Quay:10768', 'NSR:Quay:10717', 'NSR:Quay:10790', 'NSR:Quay:10716']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,cumulative,6,"['NSR:Quay:11576', 'NSR:Quay:10768', 'NSR:Quay:10717', 'NSR:Quay:10716', 'NSR:Quay:10790', 'NSR:Quay:10953']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,cumulative,7,"['NSR:Quay:11576', 'NSR:Quay:10768', 'NSR:Quay:10717', 'NSR:Quay:10716', 'NSR:Quay:10790', 'NSR:Quay:10953', 'NSR:Quay:11146']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,cumulative,8,"['NSR:Quay:11576', 'NSR:Quay:10953', 'NSR:Quay:10790', 'NSR:Quay:10629', 'NSR:Quay:11146', 'NSR:Quay:10717', 'NSR:Quay:10768', 'NSR:Quay:10716']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,cumulative,9,"['NSR:Quay:11576', 'NSR:Quay:10953', 'NSR:Quay:10790', 'NSR:Quay:10629', 'NSR:Quay:11146', 'NSR:Quay:10717', 'NSR:Quay:10768', 'NSR:Quay:11140', 'NSR:Quay:10716']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,19,cumulative,10,"['NSR:Quay:11576', 'NSR:Quay:10953', 'NSR:Quay:10790', 'NSR:Quay:10629', 'NSR:Quay:10995', 'NSR:Quay:11146', 'NSR:Quay:10717', 'NSR:Quay:10768', 'NSR:Quay:11140', 'NSR:Quay:10716']",,610400.0,0.12968746680264304
metro,exp2,extended,targeted,0,single,1,NSR:Quay:11135,NSR:Quay:11135,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,single,2,NSR:Quay:103595,NSR:Quay:103595,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,single,3,NSR:Quay:10430,NSR:Quay:10430,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,single,4,NSR:Quay:11146,NSR:Quay:11146,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,single,5,NSR:Quay:11142,NSR:Quay:11142,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,single,6,NSR:Quay:11140,NSR:Quay:11140,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,single,7,NSR:Quay:11145,NSR:Quay:11145,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,single,8,NSR:Quay:10423,NSR:Quay:10423,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,single,9,NSR:Quay:10421,NSR:Quay:10421,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,single,10,NSR:Quay:10432,NSR:Quay:10432,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,cumulative,1,['NSR:Quay:11135'],,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,cumulative,2,"['NSR:Quay:103595', 'NSR:Quay:11135']",,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,cumulative,3,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11135']",,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,cumulative,4,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11135', 'NSR:Quay:11146']",,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,cumulative,5,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11142', 'NSR:Quay:11135', 'NSR:Quay:11146']",,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,cumulative,6,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11140', 'NSR:Quay:11142', 'NSR:Quay:11135', 'NSR:Quay:11146']",,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,cumulative,7,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11145', 'NSR:Quay:11140', 'NSR:Quay:11142', 'NSR:Quay:11135', 'NSR:Quay:11146']",,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,cumulative,8,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11142', 'NSR:Quay:11135', 'NSR:Quay:11145', 'NSR:Quay:11146', 'NSR:Quay:10423', 'NSR:Quay:11140']",,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,cumulative,9,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11142', 'NSR:Quay:11135', 'NSR:Quay:11145', 'NSR:Quay:11146', 'NSR:Quay:10423', 'NSR:Quay:10421', 'NSR:Quay:11140']",,610400.0,0.11417455388874341
metro,exp2,extended,targeted,0,cumulative,10,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11142', 'NSR:Quay:11135', 'NSR:Quay:11145', 'NSR:Quay:11146', 'NSR:Quay:10423', 'NSR:Quay:10421', 'NSR:Quay:11140', 'NSR:Quay:10432']",,610400.0,0.11417455388874341
metro,exp2,extended,random,0,single,1,NSR:Quay:10432,NSR:Quay:10432,610400.0,0.11417455388874341
metro,exp2,extended,random,0,single,2,NSR:Quay:10906,NSR:Quay:10906,610400.0,0.11417455388874341
metro,exp2,extended,random,0,single,3,NSR:Quay:11601,NSR:Quay:11601,610400.0,0.11417455388874341
metro,exp2,extended,random,0,single,4,NSR:Quay:102518,NSR:Quay:102518,610400.0,0.11417455388874341
metro,exp2,extended,random,0,single,5,NSR:Quay:101619,NSR:Quay:101619,610400.0,0.11417455388874341
metro,exp2,extended,random,0,single,6,NSR:Quay:11065,NSR:Quay:11065,610400.0,0.11417455388874341
metro,exp2,extended,random,0,single,7,NSR:Quay:11145,NSR:Quay:11145,610400.0,0.11417455388874341
metro,exp2,extended,random,0,single,8,NSR:Quay:11177,NSR:Quay:11177,610400.0,0.11417455388874341
metro,exp2,extended,random,0,single,9,NSR:Quay:10639,NSR:Quay:10639,610400.0,0.11417455388874341
metro,exp2,extended,random,0,single,10,NSR:Quay:11505,NSR:Quay:11505,610400.0,0.11417455388874341
metro,exp2,extended,random,0,cumulative,1,['NSR:Quay:10432'],,610400.0,0.11417455388874341
metro,exp2,extended,random,0,cumulative,2,"['NSR:Quay:10906', 'NSR:Quay:10432']",,610400.0,0.11417455388874341
metro,exp2,extended,random,0,cumulative,3,"['NSR:Quay:10906', 'NSR:Quay:11601', 'NSR:Quay:10432']",,610400.0,0.11417455388874341
metro,exp2,extended,random,0,cumulative,4,"['NSR:Quay:10906', 'NSR:Quay:11601', 'NSR:Quay:102518', 'NSR:Quay:10432']",,610400.0,0.11417455388874341
metro,exp2,extended,random,0,cumulative,5,"['NSR:Quay:101619', 'NSR:Quay:10906', 'NSR:Quay:11601', 'NSR:Quay:102518', 'NSR:Quay:10432']",,610400.0,0.11417455388874341
metro,exp2,extended,random,0,cumulative,6,"['NSR:Quay:101619', 'NSR:Quay:10906', 'NSR:Quay:11601', 'NSR:Quay:11065', 'NSR:Quay:102518', 'NSR:Quay:10432']",,610400.0,0.11417455388874341
metro,exp2,extended,random,0,cumulative,7,"['NSR:Quay:101619', 'NSR:Quay:10906', 'NSR:Quay:11601', 'NSR:Quay:11065', 'NSR:Quay:11145', 'NSR:Quay:102518', 'NSR:Quay:10432']",,610400.0,0.11417455388874341
metro,exp2,extended,random,0,cumulative,8,"['NSR:Quay:101619', 'NSR:Quay:10906', 'NSR:Quay:11065', 'NSR:Quay:11145', 'NSR:Quay:11177', 'NSR:Quay:102518', 'NSR:Quay:11601', 'NSR:Quay:10432']",,610400.0,0.11417455388874341
metro,exp2,extended,random,0,cumulative,9,"['NSR:Quay:101619', 'NSR:Quay:10906', 'NSR:Quay:10639', 'NSR:Quay:11065', 'NSR:Quay:11145', 'NSR:Quay:11177', 'NSR:Quay:102518', 'NSR:Quay:11601', 'NSR:Quay:10432']",,610400.0,0.11417455388874341
metro,exp2,extended,random,0,cumulative,10,"['NSR:Quay:101619', 'NSR:Quay:10906', 'NSR:Quay:10639', 'NSR:Quay:11065', 'NSR:Quay:11145', 'NSR:Quay:11177', 'NSR:Quay:102518', 'NSR:Quay:11601', 'NSR:Quay:11505', 'NSR:Quay:10432']",,610400.0,0.11417455388874341
metro,exp2,extended,random,1,single,1,NSR:Quay:11140,NSR:Quay:11140,610400.0,0.11417455388874341
metro,exp2,extended,random,1,single,2,NSR:Quay:11505,NSR:Quay:11505,610400.0,0.11417455388874341
metro,exp2,extended,random,1,single,3,NSR:Quay:11153,NSR:Quay:11153,610400.0,0.11417455388874341
metro,exp2,extended,random,1,single,4,NSR:Quay:10720,NSR:Quay:10720,610400.0,0.11417455388874341
metro,exp2,extended,random,1,single,5,NSR:Quay:10794,NSR:Quay:10794,610400.0,0.11417455388874341
metro,exp2,extended,random,1,single,6,NSR:Quay:101619,NSR:Quay:101619,610400.0,0.11417455388874341
metro,exp2,extended,random,1,single,7,NSR:Quay:11065,NSR:Quay:11065,610400.0,0.11417455388874341
metro,exp2,extended,random,1,single,8,NSR:Quay:11027,NSR:Quay:11027,610400.0,0.11417455388874341
metro,exp2,extended,random,1,single,9,NSR:Quay:11148,NSR:Quay:11148,610400.0,0.11417455388874341
metro,exp2,extended,random,1,single,10,NSR:Quay:11655,NSR:Quay:11655,610400.0,0.11417455388874341
metro,exp2,extended,random,1,cumulative,1,['NSR:Quay:11140'],,610400.0,0.11417455388874341
metro,exp2,extended,random,1,cumulative,2,"['NSR:Quay:11140', 'NSR:Quay:11505']",,610400.0,0.11417455388874341
metro,exp2,extended,random,1,cumulative,3,"['NSR:Quay:11140', 'NSR:Quay:11153', 'NSR:Quay:11505']",,610400.0,0.11417455388874341
metro,exp2,extended,random,1,cumulative,4,"['NSR:Quay:11140', 'NSR:Quay:11153', 'NSR:Quay:11505', 'NSR:Quay:10720']",,610400.0,0.11417455388874341
metro,exp2,extended,random,1,cumulative,5,"['NSR:Quay:11153', 'NSR:Quay:11140', 'NSR:Quay:11505', 'NSR:Quay:10720', 'NSR:Quay:10794']",,610400.0,0.11417455388874341
metro,exp2,extended,random,1,cumulative,6,"['NSR:Quay:101619', 'NSR:Quay:11153', 'NSR:Quay:11140', 'NSR:Quay:11505', 'NSR:Quay:10720', 'NSR:Quay:10794']",,610400.0,0.11417455388874341
metro,exp2,extended,random,1,cumulative,7,"['NSR:Quay:101619', 'NSR:Quay:11153', 'NSR:Quay:11140', 'NSR:Quay:11065', 'NSR:Quay:11505', 'NSR:Quay:10720', 'NSR:Quay:10794']",,610400.0,0.11417455388874341
metro,exp2,extended,random,1,cumulative,8,"['NSR:Quay:101619', 'NSR:Quay:11153', 'NSR:Quay:11065', 'NSR:Quay:11027', 'NSR:Quay:11140', 'NSR:Quay:11505', 'NSR:Quay:10720', 'NSR:Quay:10794']",,610400.0,0.11417455388874341
metro,exp2,extended,random,1,cumulative,9,"['NSR:Quay:101619', 'NSR:Quay:11153', 'NSR:Quay:11148', 'NSR:Quay:11065', 'NSR:Quay:11027', 'NSR:Quay:11140', 'NSR:Quay:11505', 'NSR:Quay:10720', 'NSR:Quay:10794']",,610400.0,0.11417455388874341
metro,exp2,extended,random,1,cumulative,10,"['NSR:Quay:101619', 'NSR:Quay:11153', 'NSR:Quay:11148', 'NSR:Quay:11065', 'NSR:Quay:11655', 'NSR:Quay:11027', 'NSR:Quay:11140', 'NSR:Quay:11505', 'NSR:Quay:10720', 'NSR:Quay:10794']",,610400.0,0.11417455388874341
metro,exp2,extended,random,2,single,1,NSR:Quay:11460,NSR:Quay:11460,610400.0,0.11417455388874341
metro,exp2,extended,random,2,single,2,NSR:Quay:10693,NSR:Quay:10693,610400.0,0.11417455388874341
metro,exp2,extended,random,2,single,3,NSR:Quay:10720,NSR:Quay:10720,610400.0,0.11417455388874341
metro,exp2,extended,random,2,single,4,NSR:Quay:11637,NSR:Quay:11637,610400.0,0.11417455388874341
metro,exp2,extended,random,2,single,5,NSR:Quay:102018,NSR:Quay:102018,610400.0,0.11417455388874341
metro,exp2,extended,random,2,single,6,NSR:Quay:11389,NSR:Quay:11389,610400.0,0.11417455388874341
metro,exp2,extended,random,2,single,7,NSR:Quay:11146,NSR:Quay:11146,610400.0,0.11417455388874341
metro,exp2,extended,random,2,single,8,NSR:Quay:10431,NSR:Quay:10431,610400.0,0.11417455388874341
metro,exp2,extended,random,2,single,9,NSR:Quay:11636,NSR:Quay:11636,610400.0,0.11417455388874341
metro,exp2,extended,random,2,single,10,NSR:Quay:10462,NSR:Quay:10462,610400.0,0.11417455388874341
metro,exp2,extended,random,2,cumulative,1,['NSR:Quay:11460'],,610400.0,0.11417455388874341
metro,exp2,extended,random,2,cumulative,2,"['NSR:Quay:11460', 'NSR:Quay:10693']",,610400.0,0.11417455388874341
metro,exp2,extended,random,2,cumulative,3,"['NSR:Quay:10720', 'NSR:Quay:11460', 'NSR:Quay:10693']",,610400.0,0.11417455388874341
metro,exp2,extended,random,2,cumulative,4,"['NSR:Quay:10720', 'NSR:Quay:11460', 'NSR:Quay:10693', 'NSR:Quay:11637']",,610400.0,0.11417455388874341
metro,exp2,extended,random,2,cumulative,5,"['NSR:Quay:102018', 'NSR:Quay:11637', 'NSR:Quay:10720', 'NSR:Quay:11460', 'NSR:Quay:10693']",,610400.0,0.11417455388874341
metro,exp2,extended,random,2,cumulative,6,"['NSR:Quay:102018', 'NSR:Quay:11637', 'NSR:Quay:10720', 'NSR:Quay:11389', 'NSR:Quay:11460', 'NSR:Quay:10693']",,610400.0,0.11417455388874341
metro,exp2,extended,random,2,cumulative,7,"['NSR:Quay:102018', 'NSR:Quay:11637', 'NSR:Quay:10720', 'NSR:Quay:11389', 'NSR:Quay:11460', 'NSR:Quay:10693', 'NSR:Quay:11146']",,610400.0,0.11417455388874341
metro,exp2,extended,random,2,cumulative,8,"['NSR:Quay:102018', 'NSR:Quay:11637', 'NSR:Quay:11389', 'NSR:Quay:11460', 'NSR:Quay:10693', 'NSR:Quay:11146', 'NSR:Quay:10431', 'NSR:Quay:10720']",,610400.0,0.11417455388874341
metro,exp2,extended,random,2,cumulative,9,"['NSR:Quay:102018', 'NSR:Quay:11636', 'NSR:Quay:11637', 'NSR:Quay:11389', 'NSR:Quay:11460', 'NSR:Quay:10693', 'NSR:Quay:11146', 'NSR:Quay:10431', 'NSR:Quay:10720']",,610400.0,0.11417455388874341
metro,exp2,extended,random,2,cumulative,10,"['NSR:Quay:102018', 'NSR:Quay:10462', 'NSR:Quay:11636', 'NSR:Quay:11637', 'NSR:Quay:11389', 'NSR:Quay:11460', 'NSR:Quay:10693', 'NSR:Quay:11146', 'NSR:Quay:10431', 'NSR:Quay:10720']",,610400.0,0.11417455388874341
metro,exp2,extended,random,3,single,1,NSR:Quay:11134,NSR:Quay:11134,610400.0,0.11417455388874341
metro,exp2,extended,random,3,single,2,NSR:Quay:7255,NSR:Quay:7255,610400.0,0.11417455388874341
metro,exp2,extended,random,3,single,3,NSR:Quay:10666,NSR:Quay:10666,610400.0,0.11417455388874341
metro,exp2,extended,random,3,single,4,NSR:Quay:11143,NSR:Quay:11143,610400.0,0.11417455388874341
metro,exp2,extended,random,3,single,5,NSR:Quay:11274,NSR:Quay:11274,610400.0,0.11417455388874341
metro,exp2,extended,random,3,single,6,NSR:Quay:105728,NSR:Quay:105728,610400.0,0.11417455388874341
metro,exp2,extended,random,3,single,7,NSR:Quay:10883,NSR:Quay:10883,610400.0,0.11417455388874341
metro,exp2,extended,random,3,single,8,NSR:Quay:10603,NSR:Quay:10603,610400.0,0.11417455388874341
metro,exp2,extended,random,3,single,9,NSR:Quay:10796,NSR:Quay:10796,610400.0,0.11417455388874341
metro,exp2,extended,random,3,single,10,NSR:Quay:11154,NSR:Quay:11154,610400.0,0.11417455388874341
metro,exp2,extended,random,3,cumulative,1,['NSR:Quay:11134'],,610400.0,0.11417455388874341
metro,exp2,extended,random,3,cumulative,2,"['NSR:Quay:11134', 'NSR:Quay:7255']",,610400.0,0.11417455388874341
metro,exp2,extended,random,3,cumulative,3,"['NSR:Quay:10666', 'NSR:Quay:11134', 'NSR:Quay:7255']",,610400.0,0.11417455388874341
metro,exp2,extended,random,3,cumulative,4,"['NSR:Quay:10666', 'NSR:Quay:11143', 'NSR:Quay:11134', 'NSR:Quay:7255']",,610400.0,0.11417455388874341
metro,exp2,extended,random,3,cumulative,5,"['NSR:Quay:11143', 'NSR:Quay:11274', 'NSR:Quay:11134', 'NSR:Quay:10666', 'NSR:Quay:7255']",,610400.0,0.11417455388874341
metro,exp2,extended,random,3,cumulative,6,"['NSR:Quay:11143', 'NSR:Quay:105728', 'NSR:Quay:11274', 'NSR:Quay:11134', 'NSR:Quay:10666', 'NSR:Quay:7255']",,610400.0,0.11417455388874341
metro,exp2,extended,random,3,cumulative,7,"['NSR:Quay:11143', 'NSR:Quay:105728', 'NSR:Quay:11274', 'NSR:Quay:10883', 'NSR:Quay:11134', 'NSR:Quay:10666', 'NSR:Quay:7255']",,610400.0,0.11417455388874341
metro,exp2,extended,random,3,cumulative,8,"['NSR:Quay:11143', 'NSR:Quay:105728', 'NSR:Quay:11274', 'NSR:Quay:10883', 'NSR:Quay:11134', 'NSR:Quay:10666', 'NSR:Quay:7255', 'NSR:Quay:10603']",,610400.0,0.11417455388874341
metro,exp2,extended,random,3,cumulative,9,"['NSR:Quay:11143', 'NSR:Quay:105728', 'NSR:Quay:11274', 'NSR:Quay:10883', 'NSR:Quay:10796', 'NSR:Quay:11134', 'NSR:Quay:10666', 'NSR:Quay:7255', 'NSR:Quay:10603']",,610400.0,0.11417455388874341
metro,exp2,extended,random,3,cumulative,10,"['NSR:Quay:11143', 'NSR:Quay:105728', 'NSR:Quay:11274', 'NSR:Quay:10883', 'NSR:Quay:10796', 'NSR:Quay:11134', 'NSR:Quay:10666', 'NSR:Quay:7255', 'NSR:Quay:11154', 'NSR:Quay:10603']",,610400.0,0.11417455388874341
metro,exp2,extended,random,4,single,1,NSR:Quay:11898,NSR:Quay:11898,476000.0,0.08903520257379073
metro,exp2,extended,random,4,single,2,NSR:Quay:11317,NSR:Quay:11317,610400.0,0.11417455388874341
metro,exp2,extended,random,4,single,3,NSR:Quay:10824,NSR:Quay:10824,610400.0,0.11417455388874341
metro,exp2,extended,random,4,single,4,NSR:Quay:11895,NSR:Quay:11895,476000.0,0.08903520257379073
metro,exp2,extended,random,4,single,5,NSR:Quay:11143,NSR:Quay:11143,610400.0,0.11417455388874341
metro,exp2,extended,random,4,single,6,NSR:Quay:10421,NSR:Quay:10421,610400.0,0.11417455388874341
metro,exp2,extended,random,4,single,7,NSR:Quay:10832,NSR:Quay:10832,610400.0,0.11417455388874341
metro,exp2,extended,random,4,single,8,NSR:Quay:101620,NSR:Quay:101620,610400.0,0.11417455388874341
metro,exp2,extended,random,4,single,9,NSR:Quay:11348,NSR:Quay:11348,610400.0,0.11417455388874341
metro,exp2,extended,random,4,single,10,NSR:Quay:10428,NSR:Quay:10428,610400.0,0.11417455388874341
metro,exp2,extended,random,4,cumulative,1,['NSR:Quay:11898'],,476000.0,0.08903520257379073
metro,exp2,extended,random,4,cumulative,2,"['NSR:Quay:11898', 'NSR:Quay:11317']",,476000.0,0.08903520257379073
metro,exp2,extended,random,4,cumulative,3,"['NSR:Quay:11898', 'NSR:Quay:11317', 'NSR:Quay:10824']",,476000.0,0.08903520257379073
metro,exp2,extended,random,4,cumulative,4,"['NSR:Quay:11898', 'NSR:Quay:11317', 'NSR:Quay:11895', 'NSR:Quay:10824']",,341600.0,0.06389585125883805
metro,exp2,extended,random,4,cumulative,5,"['NSR:Quay:11143', 'NSR:Quay:11898', 'NSR:Quay:11895', 'NSR:Quay:11317', 'NSR:Quay:10824']",,341600.0,0.06389585125883805
metro,exp2,extended,random,4,cumulative,6,"['NSR:Quay:11143', 'NSR:Quay:11898', 'NSR:Quay:11895', 'NSR:Quay:10421', 'NSR:Quay:11317', 'NSR:Quay:10824']",,341600.0,0.06389585125883805
metro,exp2,extended,random,4,cumulative,7,"['NSR:Quay:11143', 'NSR:Quay:11898', 'NSR:Quay:11895', 'NSR:Quay:10421', 'NSR:Quay:10832', 'NSR:Quay:11317', 'NSR:Quay:10824']",,341600.0,0.06389585125883805
metro,exp2,extended,random,4,cumulative,8,"['NSR:Quay:11143', 'NSR:Quay:101620', 'NSR:Quay:11317', 'NSR:Quay:11898', 'NSR:Quay:11895', 'NSR:Quay:10421', 'NSR:Quay:10832', 'NSR:Quay:10824']",,341600.0,0.06389585125883805
metro,exp2,extended,random,4,cumulative,9,"['NSR:Quay:11143', 'NSR:Quay:11348', 'NSR:Quay:101620', 'NSR:Quay:11317', 'NSR:Quay:11898', 'NSR:Quay:11895', 'NSR:Quay:10421', 'NSR:Quay:10832', 'NSR:Quay:10824']",,341600.0,0.06389585125883805
metro,exp2,extended,random,4,cumulative,10,"['NSR:Quay:11143', 'NSR:Quay:11348', 'NSR:Quay:101620', 'NSR:Quay:11317', 'NSR:Quay:11898', 'NSR:Quay:11895', 'NSR:Quay:10421', 'NSR:Quay:10832', 'NSR:Quay:10428', 'NSR:Quay:10824']",,341600.0,0.06389585125883805
metro,exp2,extended,random,5,single,1,NSR:Quay:11026,NSR:Quay:11026,610400.0,0.11417455388874341
metro,exp2,extended,random,5,single,2,NSR:Quay:11273,NSR:Quay:11273,610400.0,0.11417455388874341
metro,exp2,extended,random,5,single,3,NSR:Quay:10421,NSR:Quay:10421,610400.0,0.11417455388874341
metro,exp2,extended,random,5,single,4,NSR:Quay:11077,NSR:Quay:11077,610400.0,0.11417455388874341
metro,exp2,extended,random,5,single,5,NSR:Quay:11600,NSR:Quay:11600,610400.0,0.11417455388874341
metro,exp2,extended,random,5,single,6,NSR:Quay:10716,NSR:Quay:10716,610400.0,0.11417455388874341
metro,exp2,extended,random,5,single,7,NSR:Quay:10431,NSR:Quay:10431,610400.0,0.11417455388874341
metro,exp2,extended,random,5,single,8,NSR:Quay:11506,NSR:Quay:11506,610400.0,0.11417455388874341
metro,exp2,extended,random,5,single,9,NSR:Quay:10822,NSR:Quay:10822,610400.0,0.11417455388874341
metro,exp2,extended,random,5,single,10,NSR:Quay:11123,NSR:Quay:11123,610400.0,0.11417455388874341
metro,exp2,extended,random,5,cumulative,1,['NSR:Quay:11026'],,610400.0,0.11417455388874341
metro,exp2,extended,random,5,cumulative,2,"['NSR:Quay:11026', 'NSR:Quay:11273']",,610400.0,0.11417455388874341
metro,exp2,extended,random,5,cumulative,3,"['NSR:Quay:10421', 'NSR:Quay:11026', 'NSR:Quay:11273']",,610400.0,0.11417455388874341
