from,to,lineId,lineCode,mode,authority,travelTimeSec,tripsInFeed,tripsOn2025_11_17
NSR:Quay:11913,NSR:Quay:12042,RUT:Line:42,42,bus,Ruter,120,321,208
NSR:Quay:12042,NSR:Quay:12048,RUT:Line:42,42,bus,Ruter,60,321,208
NSR:Quay:12048,NSR:Quay:12051,RUT:Line:42,42,bus,Ruter,60,321,208
NSR:Quay:12051,NSR:Quay:12056,RUT:Line:42,42,bus,Ruter,60,321,208
NSR:Quay:12056,NSR:Quay:11741,RUT:Line:42,42,bus,Ruter,60,321,208
NSR:Quay:11741,NSR:Quay:11730,RUT:Line:42,42,bus,Ruter,180,321,208
NSR:Quay:11730,NSR:Quay:11746,RUT:Line:42,42,bus,Ruter,60,321,208
NSR:Quay:11746,NSR:Quay:11772,RUT:Line:42,42,bus,Ruter,60,321,208
NSR:Quay:11772,NSR:Quay:11765,RUT:Line:42,42,bus,Ruter,60,321,208
NSR:Quay:11765,NSR:Quay:11798,RUT:Line:42,42,bus,Ruter,,321,208
NSR:Quay:11798,NSR:Quay:11791,RUT:Line:42,42,bus,Ruter,60,321,208
NSR:Quay:11791,NSR:Quay:11813,RUT:Line:42,42,bus,Ruter,60,321,208
NSR:Quay:11813,NSR:Quay:11809,RUT:Line:42,42,bus,Ruter,120,321,208
NSR:Quay:11809,NSR:Quay:11803,RUT:Line:42,42,bus,Ruter,60,321,208
NSR:Quay:11803,NSR:Quay:11799,RUT:Line:42,42,bus,Ruter,180,321,208
NSR:Quay:11730,NSR:Quay:11746,RUT:Line:41,41,bus,Ruter,,168,49
NSR:Quay:11746,NSR:Quay:11772,RUT:Line:41,41,bus,Ruter,60,168,49
NSR:Quay:11772,NSR:Quay:11765,RUT:Line:41,41,bus,Ruter,60,168,49
NSR:Quay:11765,NSR:Quay:11798,RUT:Line:41,41,bus,Ruter,60,168,49
NSR:Quay:11798,NSR:Quay:12072,RUT:Line:41,41,bus,Ruter,60,168,49
NSR:Quay:12072,NSR:Quay:12078,RUT:Line:41,41,bus,Ruter,60,168,49
NSR:Quay:12078,NSR:Quay:12080,RUT:Line:41,41,bus,Ruter,60,168,49
NSR:Quay:12080,NSR:Quay:12086,RUT:Line:41,41,bus,Ruter,,168,49
NSR:Quay:12086,NSR:Quay:12108,RUT:Line:41,41,bus,Ruter,60,168,49
NSR:Quay:12108,NSR:Quay:12092,RUT:Line:41,41,bus,Ruter,,168,49
NSR:Quay:12092,NSR:Quay:12067,RUT:Line:41,41,bus,Ruter,60,65,49
NSR:Quay:12067,NSR:Quay:12095,RUT:Line:41,41,bus,Ruter,60,138,49
NSR:Quay:12095,NSR:Quay:12097,RUT:Line:41,41,bus,Ruter,60,138,49
NSR:Quay:12097,NSR:Quay:12104,RUT:Line:41,41,bus,Ruter,60,138,49
NSR:Quay:12104,NSR:Quay:12143,RUT:Line:41,41,bus,Ruter,60,138,49
NSR:Quay:12143,NSR:Quay:12137,RUT:Line:41,41,bus,Ruter,60,138,49
NSR:Quay:12137,NSR:Quay:12132,RUT:Line:41,41,bus,Ruter,60,138,49
NSR:Quay:12132,NSR:Quay:12130,RUT:Line:41,41,bus,Ruter,60,138,49
NSR:Quay:12130,NSR:Quay:12125,RUT:Line:41,41,bus,Ruter,,138,49
NSR:Quay:12125,NSR:Quay:12112,RUT:Line:41,41,bus,Ruter,60,138,49
NSR:Quay:12112,NSR:Quay:12121,RUT:Line:41,41,bus,Ruter,,138,49
NSR:Quay:12121,NSR:Quay:12117,RUT:Line:41,41,bus,Ruter,120,138,49
NSR:Quay:11474,NSR:Quay:102317,RUT:Line:21,21,bus,Ruter,180,425,338
NSR:Quay:102317,NSR:Quay:110711,RUT:Line:21,21,bus,Ruter,180,425,338
NSR:Quay:110711,NSR:Quay:11513,RUT:Line:21,21,bus,Ruter,120,425,338
NSR:Quay:109119,NSR:Quay:109539,RUT:Line:250,250,bus,Ruter,120,208,190
NSR:Quay:109539,NSR:Quay:7699,RUT:Line:250,250,bus,Ruter,180,208,190
NSR:Quay:7699,NSR:Quay:11827,RUT:Line:250,250,bus,Ruter,240,208,190
NSR:Quay:11827,NSR:Quay:11888,RUT:Line:250,250,bus,Ruter,60,208,190
NSR:Quay:10895,NSR:Quay:10864,RUT:Line:2078,78B,bus,Ruter,240,53,31
NSR:Quay:10864,NSR:Quay:10862,RUT:Line:2078,78B,bus,Ruter,60,53,31
NSR:Quay:10862,NSR:Quay:10903,RUT:Line:2078,78B,bus,Ruter,120,53,31
NSR:Quay:10903,NSR:Quay:10909,RUT:Line:2078,78B,bus,Ruter,,53,31
NSR:Quay:10909,NSR:Quay:10913,RUT:Line:2078,78B,bus,Ruter,120,53,31
NSR:Quay:10913,NSR:Quay:10929,RUT:Line:2078,78B,bus,Ruter,60,53,31
NSR:Quay:10929,NSR:Quay:10925,RUT:Line:2078,78B,bus,Ruter,60,53,31
NSR:Quay:10925,NSR:Quay:10918,RUT:Line:2078,78B,bus,Ruter,120,53,31
NSR:Quay:10918,NSR:Quay:10935,RUT:Line:2078,78B,bus,Ruter,60,52,31
NSR:Quay:10935,NSR:Quay:10734,RUT:Line:2078,78B,bus,Ruter,60,52,31
NSR:Quay:10734,NSR:Quay:10731,RUT:Line:2078,78B,bus,Ruter,60,52,31
NSR:Quay:10731,NSR:Quay:10721,RUT:Line:2078,78B,bus,Ruter,60,52,31
NSR:Quay:10721,NSR:Quay:10737,RUT:Line:2078,78B,bus,Ruter,120,52,31
NSR:Quay:10737,NSR:Quay:11000,RUT:Line:2078,78B,bus,Ruter,60,52,31
NSR:Quay:11000,NSR:Quay:11004,RUT:Line:2078,78B,bus,Ruter,60,52,31
NSR:Quay:11004,NSR:Quay:10971,RUT:Line:2078,78B,bus,Ruter,60,52,31
NSR:Quay:10971,NSR:Quay:108604,RUT:Line:2078,78B,bus,Ruter,120,52,31
NSR:Quay:108604,NSR:Quay:10975,RUT:Line:2078,78B,bus,Ruter,60,52,31
NSR:Quay:10975,NSR:Quay:10970,RUT:Line:2078,78B,bus,Ruter,60,52,31
NSR:Quay:10970,NSR:Quay:10962,RUT:Line:2078,78B,bus,Ruter,120,52,31
NSR:Quay:10962,NSR:Quay:10957,RUT:Line:2078,78B,bus,Ruter,60,52,31
NSR:Quay:10957,NSR:Quay:10986,RUT:Line:2078,78B,bus,Ruter,60,52,31
NSR:Quay:10986,NSR:Quay:10899,RUT:Line:2078,78B,bus,Ruter,60,52,31
NSR:Quay:10899,NSR:Quay:10896,RUT:Line:2078,78B,bus,Ruter,120,52,31
NSR:Quay:11124,NSR:Quay:11103,RUT:Line:18,18,tram,Ruter,120,333,201
NSR:Quay:109021,NSR:Quay:109651,RUT:Line:3003,3B,bus,Ruter,120,84,0
NSR:Quay:109651,NSR:Quay:11937,RUT:Line:3003,3B,bus,Ruter,120,84,0
NSR:Quay:11937,NSR:Quay:11954,RUT:Line:3003,3B,bus,Ruter,60,84,0
NSR:Quay:11954,NSR:Quay:12016,RUT:Line:3003,3B,bus,Ruter,180,84,0
NSR:Quay:12016,NSR:Quay:12028,RUT:Line:3003,3B,bus,Ruter,360,84,0
NSR:Quay:11796,NSR:Quay:11161,RUT:Line:37,37,bus,Ruter,120,70,363
NSR:Quay:11976,NSR:Quay:7169,RUT:Line:550,550,bus,Ruter,120,98,63
NSR:Quay:7169,NSR:Quay:12149,RUT:Line:550,550,bus,Ruter,180,98,63
NSR:Quay:12149,NSR:Quay:12198,RUT:Line:550,550,bus,Ruter,60,98,63
NSR:Quay:12198,NSR:Quay:12202,RUT:Line:550,550,bus,Ruter,60,98,63
NSR:Quay:12202,NSR:Quay:12206,RUT:Line:550,550,bus,Ruter,60,98,63
NSR:Quay:12206,NSR:Quay:12297,RUT:Line:550,550,bus,Ruter,60,98,63
NSR:Quay:12297,NSR:Quay:12298,RUT:Line:550,550,bus,Ruter,,98,63
NSR:Quay:12298,NSR:Quay:12303,RUT:Line:550,550,bus,Ruter,60,98,63
NSR:Quay:12303,NSR:Quay:12304,RUT:Line:550,550,bus,Ruter,60,98,63
NSR:Quay:12304,NSR:Quay:12307,RUT:Line:550,550,bus,Ruter,60,98,63
NSR:Quay:12307,NSR:Quay:12313,RUT:Line:550,550,bus,Ruter,120,98,63
NSR:Quay:12313,NSR:Quay:12440,RUT:Line:550,550,bus,Ruter,120,98,63
NSR:Quay:12440,NSR:Quay:12403,RUT:Line:550,550,bus,Ruter,120,98,63
NSR:Quay:12403,NSR:Quay:10459,RUT:Line:550,550,bus,Ruter,60,98,63
NSR:Quay:10459,NSR:Quay:10455,RUT:Line:550,550,bus,Ruter,60,98,63
NSR:Quay:10455,NSR:Quay:10564,RUT:Line:550,550,bus,Ruter,120,98,63
NSR:Quay:10564,NSR:Quay:10567,RUT:Line:550,550,bus,Ruter,,98,63
NSR:Quay:10567,NSR:Quay:10574,RUT:Line:550,550,bus,Ruter,60,98,63
NSR:Quay:10574,NSR:Quay:10579,RUT:Line:550,550,bus,Ruter,60,98,63
NSR:Quay:10579,NSR:Quay:10582,RUT:Line:550,550,bus,Ruter,60,98,63
NSR:Quay:10582,NSR:Quay:10588,RUT:Line:550,550,bus,Ruter,60,98,63
NSR:Quay:10588,NSR:Quay:10591,RUT:Line:550,550,bus,Ruter,120,98,63
NSR:Quay:11094,NSR:Quay:11104,RUT:Line:17,17,tram,Ruter,120,67,204
NSR:Quay:7716,NSR:Quay:99833,RUT:Line:81,81,bus,Ruter,60,228,239
NSR:Quay:11722,NSR:Quay:11716,RUT:Line:46,46,bus,Ruter,60,163,147
NSR:Quay:11716,NSR:Quay:11711,RUT:Line:46,46,bus,Ruter,60,163,147
NSR:Quay:11711,NSR:Quay:11691,RUT:Line:46,46,bus,Ruter,180,163,147
NSR:Quay:11691,NSR:Quay:11697,RUT:Line:46,46,bus,Ruter,60,163,147
NSR:Quay:11697,NSR:Quay:11701,RUT:Line:46,46,bus,Ruter,120,163,147
NSR:Quay:11701,NSR:Quay:11776,RUT:Line:46,46,bus,Ruter,,163,147
NSR:Quay:11776,NSR:Quay:11589,RUT:Line:46,46,bus,Ruter,60,163,147
NSR:Quay:11589,NSR:Quay:11584,RUT:Line:46,46,bus,Ruter,60,163,147
NSR:Quay:11584,NSR:Quay:11580,RUT:Line:46,46,bus,Ruter,60,163,147
NSR:Quay:11580,NSR:Quay:11546,RUT:Line:46,46,bus,Ruter,60,163,147
NSR:Quay:11546,NSR:Quay:108250,RUT:Line:46,46,bus,Ruter,60,163,147
NSR:Quay:108250,NSR:Quay:11533,RUT:Line:46,46,bus,Ruter,120,163,147
NSR:Quay:11533,NSR:Quay:11530,RUT:Line:46,46,bus,Ruter,60,163,147
NSR:Quay:11530,NSR:Quay:11472,RUT:Line:46,46,bus,Ruter,120,163,147
NSR:Quay:11472,NSR:Quay:11466,RUT:Line:46,46,bus,Ruter,60,163,147
NSR:Quay:11466,NSR:Quay:11443,RUT:Line:46,46,bus,Ruter,120,163,147
NSR:Quay:11443,NSR:Quay:8077,RUT:Line:46,46,bus,Ruter,120,163,147
NSR:Quay:10421,NSR:Quay:10787,RUT:Line:3,3,metro,Ruter,120,454,267
NSR:Quay:10787,NSR:Quay:10769,RUT:Line:3,3,metro,Ruter,120,700,267
NSR:Quay:10769,NSR:Quay:10750,RUT:Line:3,3,metro,Ruter,120,700,267
NSR:Quay:10750,NSR:Quay:10717,RUT:Line:3,3,metro,Ruter,60,700,267
NSR:Quay:10717,NSR:Quay:10995,RUT:Line:3,3,metro,Ruter,120,700,267
NSR:Quay:10995,NSR:Quay:10953,RUT:Line:3,3,metro,Ruter,60,700,267
NSR:Quay:10953,NSR:Quay:10949,RUT:Line:3,3,metro,Ruter,120,700,267
NSR:Quay:10949,NSR:Quay:11274,RUT:Line:3,3,metro,Ruter,60,700,267
NSR:Quay:11274,NSR:Quay:11177,RUT:Line:3,3,metro,Ruter,180,700,267
NSR:Quay:11177,NSR:Quay:11135,RUT:Line:3,3,metro,Ruter,120,700,267
NSR:Quay:11135,NSR:Quay:11107,RUT:Line:3,3,metro,Ruter,120,703,267
NSR:Quay:11107,NSR:Quay:11895,RUT:Line:3,3,metro,Ruter,120,703,267
NSR:Quay:11895,NSR:Quay:11929,RUT:Line:3,3,metro,Ruter,120,703,267
NSR:Quay:11929,NSR:Quay:7184,RUT:Line:3,3,metro,Ruter,60,703,267
NSR:Quay:7184,NSR:Quay:7258,RUT:Line:3,3,metro,Ruter,60,693,267
NSR:Quay:7224,NSR:Quay:7169,RUT:Line:85,85,bus,Ruter,120,117,88
NSR:Quay:7169,NSR:Quay:12053,RUT:Line:85,85,bus,Ruter,180,117,88
NSR:Quay:12053,NSR:Quay:12057,RUT:Line:85,85,bus,Ruter,120,117,88
NSR:Quay:12057,NSR:Quay:12149,RUT:Line:85,85,bus,Ruter,120,117,88
NSR:Quay:12149,NSR:Quay:12198,RUT:Line:85,85,bus,Ruter,120,117,88
NSR:Quay:12198,NSR:Quay:12259,RUT:Line:85,85,bus,Ruter,60,117,88
NSR:Quay:12259,NSR:Quay:12253,RUT:Line:85,85,bus,Ruter,60,232,88
NSR:Quay:12253,NSR:Quay:12248,RUT:Line:85,85,bus,Ruter,60,232,88
NSR:Quay:12248,NSR:Quay:12244,RUT:Line:85,85,bus,Ruter,60,232,88
NSR:Quay:12244,NSR:Quay:12240,RUT:Line:85,85,bus,Ruter,60,232,88
NSR:Quay:12240,NSR:Quay:12243,RUT:Line:85,85,bus,Ruter,60,232,88
NSR:Quay:12243,NSR:Quay:12247,RUT:Line:85,85,bus,Ruter,60,232,88
NSR:Quay:12247,NSR:Quay:12254,RUT:Line:85,85,bus,Ruter,60,232,88
NSR:Quay:12254,NSR:Quay:12258,RUT:Line:85,85,bus,Ruter,60,232,88
NSR:Quay:12258,NSR:Quay:12206,RUT:Line:85,85,bus,Ruter,120,117,88
NSR:Quay:12206,NSR:Quay:12214,RUT:Line:85,85,bus,Ruter,180,117,88
NSR:Quay:99688,NSR:Quay:11829,RUT:Line:160,160,bus,Ruter,60,281,187
NSR:Quay:11829,NSR:Quay:7700,RUT:Line:160,160,bus,Ruter,240,281,187
NSR:Quay:7700,NSR:Quay:7373,RUT:Line:160,160,bus,Ruter,120,281,187
NSR:Quay:7373,NSR:Quay:109118,RUT:Line:160,160,bus,Ruter,240,281,187
NSR:Quay:10430,NSR:Quay:10441,RUT:Line:72,72,bus,Ruter,60,311,158
NSR:Quay:10441,NSR:Quay:10446,RUT:Line:72,72,bus,Ruter,60,311,158
NSR:Quay:10446,NSR:Quay:10450,RUT:Line:72,72,bus,Ruter,60,311,158
NSR:Quay:10450,NSR:Quay:10516,RUT:Line:72,72,bus,Ruter,120,311,158
NSR:Quay:10516,NSR:Quay:10548,RUT:Line:72,72,bus,Ruter,60,311,158
NSR:Quay:10548,NSR:Quay:10524,RUT:Line:72,72,bus,Ruter,60,311,158
NSR:Quay:10524,NSR:Quay:10520,RUT:Line:72,72,bus,Ruter,60,311,158
NSR:Quay:10520,NSR:Quay:106018,RUT:Line:72,72,bus,Ruter,60,311,158
NSR:Quay:106018,NSR:Quay:10708,RUT:Line:72,72,bus,Ruter,60,311,158
NSR:Quay:109233,NSR:Quay:7311,RUT:Line:70,70,bus,Ruter,120,286,152
NSR:Quay:7311,NSR:Quay:7230,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:7230,NSR:Quay:7158,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:7158,NSR:Quay:7169,RUT:Line:70,70,bus,Ruter,120,286,152
NSR:Quay:7169,NSR:Quay:104410,RUT:Line:70,70,bus,Ruter,120,286,152
NSR:Quay:104410,NSR:Quay:12110,RUT:Line:70,70,bus,Ruter,120,286,152
NSR:Quay:12110,NSR:Quay:12106,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:12106,NSR:Quay:12115,RUT:Line:70,70,bus,Ruter,120,286,152
NSR:Quay:12115,NSR:Quay:10874,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:10874,NSR:Quay:10867,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:10867,NSR:Quay:10837,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:10837,NSR:Quay:10833,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:10833,NSR:Quay:10839,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:10839,NSR:Quay:10847,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:10847,NSR:Quay:10929,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:10929,NSR:Quay:10925,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:10925,NSR:Quay:10919,RUT:Line:70,70,bus,Ruter,120,286,152
NSR:Quay:10919,NSR:Quay:10941,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:10941,NSR:Quay:10945,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:10945,NSR:Quay:10803,RUT:Line:70,70,bus,Ruter,60,286,152
NSR:Quay:10803,NSR:Quay:10796,RUT:Line:70,70,bus,Ruter,120,286,152
NSR:Quay:10585,NSR:Quay:10575,RUT:Line:64,64,bus,Ruter,120,62,70
NSR:Quay:10575,NSR:Quay:10580,RUT:Line:64,64,bus,Ruter,60,62,70
NSR:Quay:10580,NSR:Quay:10507,RUT:Line:64,64,bus,Ruter,60,62,70
NSR:Quay:11313,NSR:Quay:11323,RUT:Line:58,58,bus,Ruter,120,71,192
NSR:Quay:11323,NSR:Quay:11416,RUT:Line:58,58,bus,Ruter,60,71,192
NSR:Quay:11416,NSR:Quay:11407,RUT:Line:58,58,bus,Ruter,60,71,192
NSR:Quay:11407,NSR:Quay:11014,RUT:Line:58,58,bus,Ruter,60,71,192
NSR:Quay:11014,NSR:Quay:11009,RUT:Line:58,58,bus,Ruter,120,71,192
NSR:Quay:11009,NSR:Quay:10992,RUT:Line:58,58,bus,Ruter,60,71,192
NSR:Quay:10992,NSR:Quay:10970,RUT:Line:58,58,bus,Ruter,60,71,192
NSR:Quay:10970,NSR:Quay:11003,RUT:Line:58,58,bus,Ruter,60,71,192
NSR:Quay:11003,NSR:Quay:10999,RUT:Line:58,58,bus,Ruter,60,71,192
NSR:Quay:10999,NSR:Quay:10738,RUT:Line:58,58,bus,Ruter,60,71,192
NSR:Quay:10738,NSR:Quay:10741,RUT:Line:58,58,bus,Ruter,60,71,192
NSR:Quay:10741,NSR:Quay:10744,RUT:Line:58,58,bus,Ruter,60,71,192
NSR:Quay:10744,NSR:Quay:10753,RUT:Line:58,58,bus,Ruter,60,71,192
NSR:Quay:10330,NSR:Quay:10305,RUT:Line:2,2,metro,Ruter,120,437,270
NSR:Quay:10423,NSR:Quay:10787,RUT:Line:3,3,metro,Ruter,120,246,267
NSR:Quay:11488,NSR:Quay:8128,RUT:Line:21,21,bus,Ruter,60,145,338
NSR:Quay:8128,NSR:Quay:8225,RUT:Line:21,21,bus,Ruter,120,145,338
NSR:Quay:12432,NSR:Quay:12403,RUT:Line:3081,81X,bus,Ruter,240,87,0
NSR:Quay:12403,NSR:Quay:12315,RUT:Line:3081,81X,bus,Ruter,240,87,0
NSR:Quay:12315,NSR:Quay:12296,RUT:Line:3081,81X,bus,Ruter,180,87,0
NSR:Quay:12296,NSR:Quay:7170,RUT:Line:3081,81X,bus,Ruter,480,87,0
NSR:Quay:7170,NSR:Quay:7224,RUT:Line:3081,81X,bus,Ruter,180,87,0
NSR:Quay:10537,NSR:Quay:10532,RUT:Line:71,71,bus,Ruter,60,303,180
NSR:Quay:10532,NSR:Quay:10528,RUT:Line:71,71,bus,Ruter,60,303,180
NSR:Quay:10528,NSR:Quay:10523,RUT:Line:71,71,bus,Ruter,60,303,180
NSR:Quay:10523,NSR:Quay:10549,RUT:Line:71,71,bus,Ruter,60,303,180
NSR:Quay:10549,NSR:Quay:10515,RUT:Line:71,71,bus,Ruter,60,303,180
NSR:Quay:10515,NSR:Quay:10449,RUT:Line:71,71,bus,Ruter,120,303,180
NSR:Quay:10449,NSR:Quay:10445,RUT:Line:71,71,bus,Ruter,60,303,180
NSR:Quay:10445,NSR:Quay:10442,RUT:Line:71,71,bus,Ruter,60,303,180
NSR:Quay:10442,NSR:Quay:10432,RUT:Line:71,71,bus,Ruter,60,294,180
NSR:Quay:11165,NSR:Quay:11162,RUT:Line:51,51,bus,Ruter,,68,46
NSR:Quay:11162,NSR:Quay:11795,RUT:Line:51,51,bus,Ruter,60,68,46
NSR:Quay:11795,NSR:Quay:11725,RUT:Line:51,51,bus,Ruter,60,68,46
NSR:Quay:11725,NSR:Quay:11367,RUT:Line:51,51,bus,Ruter,120,68,46
NSR:Quay:11367,NSR:Quay:11362,RUT:Line:51,51,bus,Ruter,60,68,46
NSR:Quay:11362,NSR:Quay:11355,RUT:Line:51,51,bus,Ruter,60,68,46
NSR:Quay:11355,NSR:Quay:11414,RUT:Line:51,51,bus,Ruter,60,68,46
NSR:Quay:11414,NSR:Quay:11424,RUT:Line:51,51,bus,Ruter,60,68,46
NSR:Quay:11424,NSR:Quay:11428,RUT:Line:51,51,bus,Ruter,60,68,46
NSR:Quay:11428,NSR:Quay:11432,RUT:Line:51,51,bus,Ruter,60,68,46
NSR:Quay:11432,NSR:Quay:12160,RUT:Line:51,51,bus,Ruter,60,70,46
NSR:Quay:12160,NSR:Quay:12163,RUT:Line:51,51,bus,Ruter,,70,46
NSR:Quay:12163,NSR:Quay:12168,RUT:Line:51,51,bus,Ruter,60,70,46
NSR:Quay:12168,NSR:Quay:12175,RUT:Line:51,51,bus,Ruter,60,70,46
NSR:Quay:12175,NSR:Quay:12178,RUT:Line:51,51,bus,Ruter,,70,46
NSR:Quay:12178,NSR:Quay:12181,RUT:Line:51,51,bus,Ruter,60,70,46
NSR:Quay:12181,NSR:Quay:12189,RUT:Line:51,51,bus,Ruter,60,70,46
NSR:Quay:12189,NSR:Quay:12192,RUT:Line:51,51,bus,Ruter,60,70,46
NSR:Quay:12192,NSR:Quay:12194,RUT:Line:51,51,bus,Ruter,60,70,46
NSR:Quay:12194,NSR:Quay:12196,RUT:Line:51,51,bus,Ruter,60,70,46
NSR:Quay:12196,NSR:Quay:12201,RUT:Line:51,51,bus,Ruter,,70,46
NSR:Quay:12201,NSR:Quay:12203,RUT:Line:51,51,bus,Ruter,60,70,46
NSR:Quay:12203,NSR:Quay:12205,RUT:Line:51,51,bus,Ruter,60,70,46
NSR:Quay:12205,NSR:Quay:12229,RUT:Line:51,51,bus,Ruter,,70,46
NSR:Quay:12229,NSR:Quay:12226,RUT:Line:51,51,bus,Ruter,,70,46
NSR:Quay:12226,NSR:Quay:12208,RUT:Line:51,51,bus,Ruter,60,70,46
NSR:Quay:12409,NSR:Quay:12415,RUT:Line:87,87,bus,Ruter,60,109,85
NSR:Quay:12415,NSR:Quay:12418,RUT:Line:87,87,bus,Ruter,60,109,85
NSR:Quay:12418,NSR:Quay:12464,RUT:Line:87,87,bus,Ruter,60,109,85
NSR:Quay:12464,NSR:Quay:12466,RUT:Line:87,87,bus,Ruter,60,109,85
NSR:Quay:12466,NSR:Quay:12470,RUT:Line:87,87,bus,Ruter,60,109,85
NSR:Quay:12470,NSR:Quay:12473,RUT:Line:87,87,bus,Ruter,60,109,85
NSR:Quay:12473,NSR:Quay:10411,RUT:Line:87,87,bus,Ruter,60,109,85
NSR:Quay:7639,NSR:Quay:7202,RUT:Line:60,60,bus,Ruter,360,157,136
NSR:Quay:7202,NSR:Quay:102697,RUT:Line:60,60,bus,Ruter,120,159,136
NSR:Quay:102697,NSR:Quay:11942,RUT:Line:60,60,bus,Ruter,180,159,136
NSR:Quay:11942,NSR:Quay:11950,RUT:Line:60,60,bus,Ruter,60,159,136
NSR:Quay:11950,NSR:Quay:11910,RUT:Line:60,60,bus,Ruter,60,159,136
NSR:Quay:11910,NSR:Quay:11908,RUT:Line:60,60,bus,Ruter,120,159,136
NSR:Quay:11908,NSR:Quay:102997,RUT:Line:60,60,bus,Ruter,120,159,136
NSR:Quay:102997,NSR:Quay:12135,RUT:Line:60,60,bus,Ruter,120,159,136
NSR:Quay:12135,NSR:Quay:11097,RUT:Line:60,60,bus,Ruter,60,159,136
NSR:Quay:11097,NSR:Quay:11092,RUT:Line:60,60,bus,Ruter,120,159,136
NSR:Quay:11092,NSR:Quay:11101,RUT:Line:60,60,bus,Ruter,60,159,136
NSR:Quay:11101,NSR:Quay:11076,RUT:Line:60,60,bus,Ruter,120,159,136
NSR:Quay:11076,NSR:Quay:11080,RUT:Line:60,60,bus,Ruter,60,159,136
NSR:Quay:11080,NSR:Quay:10834,RUT:Line:60,60,bus,Ruter,240,159,136
NSR:Quay:10834,NSR:Quay:106830,RUT:Line:60,60,bus,Ruter,60,161,136
NSR:Quay:106830,NSR:Quay:10872,RUT:Line:60,60,bus,Ruter,120,161,136
NSR:Quay:10872,NSR:Quay:10875,RUT:Line:60,60,bus,Ruter,60,161,136
NSR:Quay:10875,NSR:Quay:10878,RUT:Line:60,60,bus,Ruter,60,161,136
NSR:Quay:10878,NSR:Quay:10894,RUT:Line:60,60,bus,Ruter,60,161,136
NSR:Quay:10894,NSR:Quay:10898,RUT:Line:60,60,bus,Ruter,60,161,136
NSR:Quay:10898,NSR:Quay:10902,RUT:Line:60,60,bus,Ruter,120,161,136
NSR:Quay:10902,NSR:Quay:10916,RUT:Line:60,60,bus,Ruter,60,161,136
NSR:Quay:10916,NSR:Quay:10911,RUT:Line:60,60,bus,Ruter,60,161,136
NSR:Quay:10911,NSR:Quay:10946,RUT:Line:60,60,bus,Ruter,60,161,136
NSR:Quay:10946,NSR:Quay:10956,RUT:Line:60,60,bus,Ruter,60,161,136
NSR:Quay:10956,NSR:Quay:10969,RUT:Line:60,60,bus,Ruter,60,161,136
NSR:Quay:10969,NSR:Quay:11023,RUT:Line:60,60,bus,Ruter,60,161,136
NSR:Quay:99688,NSR:Quay:11818,RUT:Line:140,140,bus,Ruter,120,139,141
NSR:Quay:11818,NSR:Quay:11837,RUT:Line:140,140,bus,Ruter,180,139,141
NSR:Quay:10682,NSR:Quay:10667,RUT:Line:4,4,metro,Ruter,60,452,160
NSR:Quay:10667,NSR:Quay:10630,RUT:Line:4,4,metro,Ruter,60,452,160
NSR:Quay:10630,NSR:Quay:12286,RUT:Line:4,4,metro,Ruter,120,452,160
NSR:Quay:12286,NSR:Quay:12292,RUT:Line:4,4,metro,Ruter,60,452,160
NSR:Quay:12292,NSR:Quay:10819,RUT:Line:4,4,metro,Ruter,120,452,160
NSR:Quay:10819,NSR:Quay:10851,RUT:Line:4,4,metro,Ruter,60,456,160
NSR:Quay:10851,NSR:Quay:10883,RUT:Line:4,4,metro,Ruter,120,456,160
NSR:Quay:10883,NSR:Quay:11176,RUT:Line:4,4,metro,Ruter,60,456,160
NSR:Quay:11176,NSR:Quay:11135,RUT:Line:4,4,metro,Ruter,120,456,160
NSR:Quay:11135,NSR:Quay:11107,RUT:Line:4,4,metro,Ruter,120,456,160
NSR:Quay:11107,NSR:Quay:11895,RUT:Line:4,4,metro,Ruter,120,456,160
NSR:Quay:11895,NSR:Quay:11929,RUT:Line:4,4,metro,Ruter,120,456,160
NSR:Quay:11929,NSR:Quay:7184,RUT:Line:4,4,metro,Ruter,60,456,160
NSR:Quay:7184,NSR:Quay:7255,RUT:Line:4,4,metro,Ruter,60,456,160
NSR:Quay:7255,NSR:Quay:7334,RUT:Line:4,4,metro,Ruter,120,456,160
NSR:Quay:7334,NSR:Quay:8028,RUT:Line:4,4,metro,Ruter,180,456,160
NSR:Quay:8028,NSR:Quay:11635,RUT:Line:4,4,metro,Ruter,120,436,160
NSR:Quay:11635,NSR:Quay:11654,RUT:Line:4,4,metro,Ruter,60,436,160
