id,stopPlaceId,name,lat,lon,modes,stopType
NSR:Quay:8195,NSR:Quay:8195,Forskningsparken,59.973941,11.045203,bus,bus
NSR:Quay:10206,NSR:Quay:10206,Kjeller,59.972172,11.044132,bus,bus
NSR:Quay:10216,NSR:Quay:10216,Fritidshuset,59.970783,11.047882,bus,bus
NSR:Quay:6263,NSR:Quay:6263,Tårnåsen,59.817437,10.815903,bus,bus
NSR:Quay:6255,NSR:Quay:6255,Tårnlia,59.814562,10.817311,bus,bus
NSR:Quay:6250,NSR:Quay:6250,Huldrefaret,59.810986,10.817113,bus,bus
NSR:Quay:6242,NSR:Quay:6242,Gautes vei,59.80836,10.816826,bus,bus
NSR:Quay:6236,NSR:Quay:6236,Jotunveien,59.805023,10.816754,bus,bus
NSR:Quay:6227,NSR:Quay:6227,Ødegården,59.801944,10.818749,bus,bus
NSR:Quay:6304,NSR:Quay:6304,Fløysbonn,59.799601,10.819731,bus,bus
NSR:Quay:6297,NSR:Quay:6297,Taraldrudveien,59.796133,10.819919,bus,bus
NSR:Quay:6292,NSR:Quay:6292,Granholtet,59.792618,10.816477,bus,bus
NSR:Quay:6284,NSR:Quay:6284,Sofiemyråsen,59.793692,10.811612,bus,bus
NSR:Quay:6281,NSR:Quay:6281,HV-huset,59.795296,10.80514,bus,bus
NSR:Quay:6277,NSR:Quay:6277,Solbråtan stasjon,59.801288,10.804765,"bus,rail",multimodal
NSR:Quay:6215,NSR:Quay:6215,Nordberg,59.805608,10.805628,bus,bus
NSR:Quay:6202,NSR:Quay:6202,Kolbotnkrysset,59.809836,10.806325,bus,bus
NSR:Quay:6191,NSR:Quay:6191,Kolbotn stasjon,59.811329,10.8009,bus,bus
NSR:Quay:6025,NSR:Quay:6025,Kolbotn torg,59.810818,10.798008,bus,bus
NSR:Quay:6021,NSR:Quay:6021,Ingierkollveien,59.807719,10.792718,bus,bus
NSR:Quay:6016,NSR:Quay:6016,Ingierodden,59.806116,10.781091,bus,bus
NSR:Quay:6009,NSR:Quay:6009,Gjersjøen,59.808627,10.779559,bus,bus
NSR:Quay:6004,NSR:Quay:6004,Oppegård næringspark,59.810818,10.776984,bus,bus
NSR:Quay:5993,NSR:Quay:5993,Sagveien,59.814206,10.77629,bus,bus
NSR:Quay:5988,NSR:Quay:5988,Trollåsen,59.817727,10.777143,bus,bus
NSR:Quay:5970,NSR:Quay:5970,Lienga,59.818215,10.782228,bus,bus
NSR:Quay:5981,NSR:Quay:5981,Mastemyr,59.815485,10.784527,bus,bus
NSR:Quay:104865,NSR:Quay:104865,Mastemyr hotell,59.822685,10.78159,bus,bus
NSR:Quay:12312,NSR:Quay:12312,Fiskevollen,59.840763,10.779259,bus,bus
NSR:Quay:12306,NSR:Quay:12306,Gladvollveien,59.84819,10.778835,bus,bus
NSR:Quay:12305,NSR:Quay:12305,Ljansbakken,59.850333,10.78189,bus,bus
NSR:Quay:12302,NSR:Quay:12302,Katten,59.855214,10.784524,bus,bus
NSR:Quay:12299,NSR:Quay:12299,Vølund,59.860011,10.785798,bus,bus
NSR:Quay:12296,NSR:Quay:12296,Nordstrand bad,59.866085,10.783746,bus,bus
NSR:Quay:12207,NSR:Quay:12207,Ulvøybrua,59.873359,10.779323,bus,bus
NSR:Quay:12204,NSR:Quay:12204,Nedre Bekkelaget,59.880847,10.773522,bus,bus
NSR:Quay:12197,NSR:Quay:12197,Bekkelagsveien,59.884592,10.769134,bus,bus
NSR:Quay:12148,NSR:Quay:12148,Kongshavn,59.894428,10.758654,bus,bus
NSR:Quay:105756,NSR:Quay:105756,Jernbanetorget,59.909093,10.748582,bus,bus
NSR:Quay:10412,NSR:Quay:10412,Bjørnheim,59.94191,10.91331,bus,bus
NSR:Quay:10424,NSR:Quay:10424,Høybråten kirke,59.944563,10.90977,bus,bus
NSR:Quay:10416,NSR:Quay:10416,Høystakkveien,59.946186,10.905261,bus,bus
NSR:Quay:10427,NSR:Quay:10427,Solbakken,59.944331,10.916915,bus,bus
NSR:Quay:10433,NSR:Quay:10433,Bikuben,59.944264,10.924503,bus,bus
NSR:Quay:10439,NSR:Quay:10439,Karl Andersens vei,59.94158,10.925885,bus,bus
NSR:Quay:10443,NSR:Quay:10443,Granliveien,59.940092,10.928835,bus,bus
NSR:Quay:10447,NSR:Quay:10447,Fjellborg,59.942627,10.93215,bus,bus
NSR:Quay:10452,NSR:Quay:10452,Vardeheim,59.944637,10.930474,bus,bus
NSR:Quay:10457,NSR:Quay:10457,Høybråten park,59.94568,10.933526,bus,bus
NSR:Quay:10493,NSR:Quay:10493,Stovner T,59.961291,10.922996,bus,bus
NSR:Quay:8947,NSR:Quay:8947,Boger gård,59.752214,10.933899,bus,bus
NSR:Quay:8942,NSR:Quay:8942,Kile,59.757751,10.929618,bus,bus
NSR:Quay:8939,NSR:Quay:8939,Østre Solberg,59.762324,10.92575,bus,bus
NSR:Quay:8930,NSR:Quay:8930,Vellumstad,59.76564,10.923406,bus,bus
NSR:Quay:8926,NSR:Quay:8926,Karlsrud,59.768654,10.917594,bus,bus
NSR:Quay:8921,NSR:Quay:8921,Langseth,59.773549,10.914552,bus,bus
NSR:Quay:8912,NSR:Quay:8912,Bru,59.779204,10.910475,bus,bus
NSR:Quay:8908,NSR:Quay:8908,Nordløkka,59.781541,10.905744,bus,bus
NSR:Quay:8902,NSR:Quay:8902,Nordløkka nord,59.783142,10.901562,bus,bus
NSR:Quay:8898,NSR:Quay:8898,Kullebunn,59.785659,10.896796,bus,bus
NSR:Quay:8886,NSR:Quay:8886,Tangenhagen,59.787178,10.893266,bus,bus
NSR:Quay:8879,NSR:Quay:8879,Siggerud,59.791195,10.888741,bus,bus
NSR:Quay:8100,NSR:Quay:8100,Lillestrøm bussterminal,59.953995,11.042738,bus,bus
NSR:Quay:10205,NSR:Quay:10205,Kjeller,59.972954,11.041284,bus,bus
NSR:Quay:10212,NSR:Quay:10212,Vestengveien,59.974559,11.033404,bus,bus
NSR:Quay:10219,NSR:Quay:10219,Holtveien,59.976387,11.023753,bus,bus
NSR:Quay:10197,NSR:Quay:10197,Kjellerholen,59.979814,11.01337,bus,bus
NSR:Quay:10100,NSR:Quay:10100,Olavsgaard,59.979037,11.001281,bus,bus
NSR:Quay:10200,NSR:Quay:10200,Kjeller bru,59.980143,11.010929,bus,bus
NSR:Quay:10193,NSR:Quay:10193,Tandberg,59.983056,11.017479,bus,bus
NSR:Quay:8223,NSR:Quay:8223,Selmer,59.984908,11.020322,bus,bus
NSR:Quay:8219,NSR:Quay:8219,Holt industri,59.986033,11.030276,bus,bus
NSR:Quay:8215,NSR:Quay:8215,Holt senter,59.987516,11.03508,bus,bus
NSR:Quay:8207,NSR:Quay:8207,Prost Holms vei,59.989751,11.036802,bus,bus
NSR:Quay:8205,NSR:Quay:8205,Vestvollen,59.993267,11.036869,bus,bus
NSR:Quay:8247,NSR:Quay:8247,Vestvollveien,59.995027,11.031518,bus,bus
NSR:Quay:100330,NSR:Quay:100330,Brånåslia,59.992771,11.026829,bus,bus
NSR:Quay:8275,NSR:Quay:8275,Fjellsetveien,59.994859,11.024102,bus,bus
NSR:Quay:8266,NSR:Quay:8266,Brånås skole,59.997629,11.021843,bus,bus
NSR:Quay:8271,NSR:Quay:8271,Brånås skog,60.00155,11.024067,bus,bus
NSR:Quay:8337,NSR:Quay:8337,Midtskogveien,60.003548,11.023538,bus,bus
NSR:Quay:110923,NSR:Quay:110923,Skedsmokorset,60.00413,11.031192,bus,bus
NSR:Quay:8129,NSR:Quay:8129,Homansbyen,59.923526,10.727337,bus,bus
NSR:Quay:9248,NSR:Quay:9248,Langhus stasjon,59.750052,10.838053,"bus,rail",multimodal
NSR:Quay:9249,NSR:Quay:9249,Ødegårdsveien,59.752793,10.845491,bus,bus
NSR:Quay:9257,NSR:Quay:9257,Langhus senter,59.75538,10.845933,bus,bus
NSR:Quay:9280,NSR:Quay:9280,Vevelstad gård,59.762116,10.843509,bus,bus
NSR:Quay:9284,NSR:Quay:9284,Berghagan,59.764361,10.842943,bus,bus
NSR:Quay:8732,NSR:Quay:8732,Snipetjernveien,59.770487,10.846183,bus,bus
NSR:Quay:8728,NSR:Quay:8728,Regnbuen,59.768221,10.841508,bus,bus
NSR:Quay:8731,NSR:Quay:8731,Snipetjernveien,59.770896,10.846649,bus,bus
NSR:Quay:9291,NSR:Quay:9291,Regnbueveien,59.772936,10.850316,bus,bus
NSR:Quay:101597,NSR:Quay:101597,Fugleåsen,59.771902,10.852856,bus,bus
NSR:Quay:8894,NSR:Quay:8894,Måltrostveien,59.790795,10.873877,bus,bus
NSR:Quay:8881,NSR:Quay:8881,Siggerud sentrum,59.790931,10.882575,bus,bus
NSR:Quay:10428,NSR:Quay:10428,Mortensrud T,59.849654,10.829145,bus,bus
NSR:Quay:10441,NSR:Quay:10441,Lofsrudhøgda,59.846479,10.828601,bus,bus
NSR:Quay:10446,NSR:Quay:10446,Brunas vei,59.843838,10.82992,bus,bus
NSR:Quay:10450,NSR:Quay:10450,Blakkens vei,59.841499,10.831524,bus,bus
NSR:Quay:10516,NSR:Quay:10516,Bjørnholt øvre,59.836215,10.834507,bus,bus
NSR:Quay:10548,NSR:Quay:10548,Bjørnholt skole,59.834448,10.837967,bus,bus
NSR:Quay:10524,NSR:Quay:10524,Nyjordet,59.831016,10.837466,bus,bus
NSR:Quay:10529,NSR:Quay:10529,Bjørndal senter,59.825659,10.835459,bus,bus
NSR:Quay:10533,NSR:Quay:10533,Meklenborg,59.823626,10.835663,bus,bus
NSR:Quay:10536,NSR:Quay:10536,Bjørndal,59.821265,10.83996,bus,bus
NSR:Quay:11310,NSR:Quay:11310,Tveita,59.91398,10.84224,rail,rail
NSR:Quay:11342,NSR:Quay:11342,Haugerud,59.922176,10.854683,rail,rail
NSR:Quay:11373,NSR:Quay:11373,Trosterud,59.92714,10.86518,rail,rail
NSR:Quay:10270,NSR:Quay:10270,Lindeberg,59.93307,10.882669,rail,rail
NSR:Quay:10304,NSR:Quay:10304,Furuset,59.941256,10.896994,rail,rail
NSR:Quay:10330,NSR:Quay:10330,Ellingsrudåsen,59.936623,10.915676,rail,rail
NSR:Quay:105730,NSR:Quay:105730,Gaustadalléen,59.945587,10.717289,bus,bus
NSR:Quay:105729,NSR:Quay:105729,Forskningsparken T,59.944031,10.720628,bus,bus
NSR:Quay:109569,NSR:Quay:109569,Universitetet Blindern,59.941443,10.721449,bus,bus
NSR:Quay:105727,NSR:Quay:105727,John Colletts plass,59.939711,10.728809,bus,bus
NSR:Quay:11504,NSR:Quay:11504,Adamstuen,59.932718,10.734536,bus,bus
NSR:Quay:104063,NSR:Quay:104063,Stensgata,59.929504,10.732929,bus,bus
NSR:Quay:104067,NSR:Quay:104067,Bislett,59.925887,10.730971,bus,bus
NSR:Quay:104066,NSR:Quay:104066,Dalsbergstien,59.923608,10.731494,bus,bus
NSR:Quay:101336,NSR:Quay:101336,Welhavens gate,59.921537,10.730059,bus,bus
NSR:Quay:8779,NSR:Quay:8779,Hellerudhaugen,60.118059,10.852695,bus,bus
NSR:Quay:8775,NSR:Quay:8775,Grønvold,60.116032,10.855694,bus,bus
NSR:Quay:8769,NSR:Quay:8769,Tøyenhaugen,60.114526,10.85898,bus,bus
NSR:Quay:8764,NSR:Quay:8764,Tøyen,60.112366,10.862332,bus,bus
NSR:Quay:8760,NSR:Quay:8760,Kirkerud,60.110889,10.86767,bus,bus
NSR:Quay:8757,NSR:Quay:8757,Klokkertoppen,60.106496,10.875523,bus,bus
NSR:Quay:8749,NSR:Quay:8749,Kirkebyhaugen,60.099096,10.881478,bus,bus
NSR:Quay:8746,NSR:Quay:8746,Gunhildstua,60.094904,10.88416,bus,bus
NSR:Quay:8736,NSR:Quay:8736,Staven,60.090214,10.886735,bus,bus
NSR:Quay:8729,NSR:Quay:8729,Rulse,60.090177,10.879461,bus,bus
NSR:Quay:8642,NSR:Quay:8642,Åneby,60.088702,10.873233,bus,bus
NSR:Quay:8632,NSR:Quay:8632,Søndre Åneby,60.082893,10.880341,bus,bus
NSR:Quay:8621,NSR:Quay:8621,Strøm bru,60.075935,10.887261,bus,bus
NSR:Quay:8611,NSR:Quay:8611,Strømsenga,60.067236,10.883559,bus,bus
NSR:Quay:8602,NSR:Quay:8602,Rotnes sag,60.06067,10.881446,bus,bus
NSR:Quay:8495,NSR:Quay:8495,Gjelleråstoppen,59.988793,10.930637,bus,bus
NSR:Quay:8377,NSR:Quay:8377,Gjelleråsen,59.985203,10.927529,bus,bus
NSR:Quay:10538,NSR:Quay:10538,Tokerudbekken,59.975614,10.925713,bus,bus
NSR:Quay:10736,NSR:Quay:10736,Grorudkrysset,59.959895,10.885214,bus,bus
NSR:Quay:11059,NSR:Quay:11059,Aker sykehus,59.940943,10.797761,bus,bus
NSR:Quay:11091,NSR:Quay:11091,Sinsenkrysset,59.93816,10.785559,bus,bus
NSR:Quay:11081,NSR:Quay:11081,Sinsen T,59.936576,10.782014,bus,bus
NSR:Quay:104044,NSR:Quay:104044,Rosenhoff,59.930229,10.778122,bus,bus
NSR:Quay:11036,NSR:Quay:11036,Carl Berners plass,59.926789,10.77659,bus,bus
NSR:Quay:101400,NSR:Quay:101400,Sars' gate,59.921494,10.771223,bus,bus
NSR:Quay:101466,NSR:Quay:101466,Hausmanns bru,59.914362,10.759633,bus,bus
NSR:Quay:11975,NSR:Quay:11975,Oslo bussterminal,59.911553,10.760141,bus,bus
NSR:Quay:101401,NSR:Quay:101401,Sars' gate,59.921614,10.771708,bus,bus
NSR:Quay:11037,NSR:Quay:11037,Carl Berners plass,59.926775,10.77674,bus,bus
NSR:Quay:104045,NSR:Quay:104045,Rosenhoff,59.930442,10.778288,bus,bus
NSR:Quay:11082,NSR:Quay:11082,Sinsen T,59.936203,10.7824,bus,bus
NSR:Quay:11085,NSR:Quay:11085,Sinsenkrysset,59.938119,10.786673,bus,bus
NSR:Quay:11064,NSR:Quay:11064,Aker sykehus,59.940518,10.797257,bus,bus
NSR:Quay:11015,NSR:Quay:11015,Bjerke,59.942697,10.811464,bus,bus
NSR:Quay:11001,NSR:Quay:11001,Brobekk,59.944092,10.81788,bus,bus
NSR:Quay:10964,NSR:Quay:10964,Øvre Lunden,59.943009,10.828722,bus,bus
NSR:Quay:10950,NSR:Quay:10950,Linderudsletta,59.943794,10.83591,bus,bus
NSR:Quay:10943,NSR:Quay:10943,Veitvet,59.945662,10.846349,bus,bus
NSR:Quay:10643,NSR:Quay:10643,Rødtvet T,59.950901,10.860954,bus,bus
NSR:Quay:10655,NSR:Quay:10655,Flaen,59.954703,10.868635,bus,bus
NSR:Quay:10698,NSR:Quay:10698,Ammerud,59.958252,10.875027,bus,bus
NSR:Quay:10739,NSR:Quay:10739,Grorudkrysset,59.959695,10.886319,bus,bus
NSR:Quay:10485,NSR:Quay:10485,Romsåsfoten,59.96077,10.89638,bus,bus
NSR:Quay:10478,NSR:Quay:10478,Sveiva,59.963713,10.901712,bus,bus
NSR:Quay:10526,NSR:Quay:10526,Rommi,59.966876,10.908592,bus,bus
NSR:Quay:10534,NSR:Quay:10534,Bånkallstubben,59.973234,10.918771,bus,bus
NSR:Quay:10539,NSR:Quay:10539,Tokerudbekken,59.976054,10.92803,bus,bus
NSR:Quay:8378,NSR:Quay:8378,Gjelleråsen,59.98635,10.92861,bus,bus
NSR:Quay:10098,NSR:Quay:10098,Olavsgaard,59.979244,11.001359,bus,bus
NSR:Quay:10108,NSR:Quay:10108,Svømmehallen,59.961245,10.995963,bus,bus
NSR:Quay:8357,NSR:Quay:8357,Stav,59.962456,11.00648,bus,bus
NSR:Quay:8105,NSR:Quay:8105,Lillestrøm bussterminal,59.954043,11.042424,bus,bus
NSR:Quay:6417,NSR:Quay:6417,Fornebu vest,59.89374,10.622918,bus,bus
NSR:Quay:6423,NSR:Quay:6423,IT Fornebu,59.895776,10.626089,bus,bus
NSR:Quay:6441,NSR:Quay:6441,Telenor Fornebu,59.900542,10.625678,bus,bus
NSR:Quay:6449,NSR:Quay:6449,Fornebuparken,59.903254,10.627379,bus,bus
NSR:Quay:6436,NSR:Quay:6436,Lilløyveien,59.906666,10.629356,bus,bus
NSR:Quay:6488,NSR:Quay:6488,Oksenøyveien,59.908268,10.620931,"bus,rail",multimodal
NSR:Quay:6949,NSR:Quay:6949,Strand,59.902907,10.594701,"bus,rail",multimodal
NSR:Quay:6977,NSR:Quay:6977,Høvik stasjon,59.900286,10.580204,bus,bus
NSR:Quay:7166,NSR:Quay:7166,Blommenholm,59.894427,10.545472,bus,bus
NSR:Quay:7249,NSR:Quay:7249,Lakseberget,59.892287,10.535755,bus,bus
NSR:Quay:7265,NSR:Quay:7265,Sandvika bussterminal,59.892797,10.52446,bus,bus
NSR:Quay:7332,NSR:Quay:7332,Elias Smiths vei,59.891774,10.516485,bus,bus
NSR:Quay:7389,NSR:Quay:7389,Sandvika storsenter,59.890503,10.516922,bus,bus
NSR:Quay:7999,NSR:Quay:7999,Billingstadveien,59.874077,10.489285,bus,bus
NSR:Quay:8013,NSR:Quay:8013,Nedre Berger,59.869319,10.48795,bus,bus
NSR:Quay:8008,NSR:Quay:8008,Nesbru,59.865201,10.488518,bus,bus
NSR:Quay:8020,NSR:Quay:8020,Nesåsen,59.862399,10.49083,bus,bus
NSR:Quay:8048,NSR:Quay:8048,Landøya,59.858565,10.493574,bus,bus
NSR:Quay:8054,NSR:Quay:8054,Holmen senter,59.856329,10.491681,bus,bus
NSR:Quay:8038,NSR:Quay:8038,Ravnsborg,59.857905,10.477532,bus,bus
NSR:Quay:8043,NSR:Quay:8043,Hvalstad,59.857042,10.46635,bus,bus
NSR:Quay:5722,NSR:Quay:5722,Asker museum,59.853681,10.455524,bus,bus
NSR:Quay:5704,NSR:Quay:5704,Solgården,59.849637,10.448368,bus,bus
NSR:Quay:5713,NSR:Quay:5713,Asker kirke,59.841757,10.435947,bus,bus
NSR:Quay:5481,NSR:Quay:5481,Trekanten,59.835841,10.431618,bus,bus
NSR:Quay:5732,NSR:Quay:5732,Asker stasjon,59.832616,10.432819,"bus,rail",multimodal
NSR:Quay:7512,NSR:Quay:7512,Stortorvet,59.912444,10.745391,tram,tram
NSR:Quay:10820,NSR:Quay:10820,Vestbyveien,59.95278,10.890793,bus,bus
NSR:Quay:10556,NSR:Quay:10556,Jernkroken,59.954256,10.896973,bus,bus
NSR:Quay:10545,NSR:Quay:10545,Haugenstua torg,59.952706,10.908981,bus,bus
NSR:Quay:10561,NSR:Quay:10561,Smedstua,59.952918,10.913517,bus,bus
NSR:Quay:10569,NSR:Quay:10569,Smiuvegen,59.952847,10.923876,bus,bus
NSR:Quay:10575,NSR:Quay:10575,Jorines vei,59.953041,10.928741,bus,bus
NSR:Quay:10580,NSR:Quay:10580,Stovnerfaret,59.954806,10.934213,bus,bus
NSR:Quay:8107,NSR:Quay:8107,Lillestrøm bussterminal,59.954012,11.042633,bus,bus
NSR:Quay:9371,NSR:Quay:9371,Eikeliveien,59.952007,11.035429,bus,bus
NSR:Quay:102425,NSR:Quay:102425,Strømsdalen,59.947664,11.026317,bus,bus
NSR:Quay:9384,NSR:Quay:9384,Øvre Strømsdal,59.945533,11.026636,bus,bus
NSR:Quay:9289,NSR:Quay:9289,Furukollen,59.945735,11.031242,bus,bus
NSR:Quay:9352,NSR:Quay:9352,Petrinehøy,59.946097,11.03527,bus,bus
NSR:Quay:9348,NSR:Quay:9348,Rud skole,59.944901,11.04215,bus,bus
NSR:Quay:9328,NSR:Quay:9328,Hagastubakken,59.941612,11.051289,bus,bus
NSR:Quay:9335,NSR:Quay:9335,Øgardshøgda,59.938124,11.055001,bus,bus
NSR:Quay:9339,NSR:Quay:9339,Norum,59.934629,11.05951,bus,bus
NSR:Quay:9343,NSR:Quay:9343,Dovre fabrikker,59.929138,11.060419,bus,bus
NSR:Quay:9313,NSR:Quay:9313,Rælingen rådhus,59.926224,11.066666,bus,bus
NSR:Quay:9306,NSR:Quay:9306,Marikollen,59.924243,11.065182,bus,bus
NSR:Quay:9298,NSR:Quay:9298,Fjerdingby,59.922049,11.072043,bus,bus
NSR:Quay:9810,NSR:Quay:9810,Lørenskog sentrum,59.927923,10.955126,bus,bus
NSR:Quay:10074,NSR:Quay:10074,Strømmen storsenter,59.946735,11.005825,bus,bus
NSR:Quay:10079,NSR:Quay:10079,Strømmen stasjon,59.948911,11.001979,bus,bus
NSR:Quay:10091,NSR:Quay:10091,Bråtejordet,59.954102,11.001247,bus,bus
NSR:Quay:10145,NSR:Quay:10145,Rikard Nordraaks vei,59.962358,10.994841,bus,bus
NSR:Quay:10137,NSR:Quay:10137,Solvangen,59.971947,11.007067,bus,bus
NSR:Quay:10139,NSR:Quay:10139,Tårnbyveien,59.973413,11.004747,bus,bus
NSR:Quay:10121,NSR:Quay:10121,Plantasjen,59.981333,10.989128,bus,bus
NSR:Quay:10116,NSR:Quay:10116,Hellerudsletta,59.981553,10.977997,bus,bus
NSR:Quay:10112,NSR:Quay:10112,Hellerud,59.980562,10.970549,bus,bus
NSR:Quay:8492,NSR:Quay:8492,Lahaugmoen,59.984266,10.959935,bus,bus
NSR:Quay:8485,NSR:Quay:8485,Mortens kro,59.98561,10.950328,bus,bus
NSR:Quay:8476,NSR:Quay:8476,Morteveien,59.989064,10.937965,bus,bus
NSR:Quay:8447,NSR:Quay:8447,Saga,59.994877,10.919807,bus,bus
NSR:Quay:8470,NSR:Quay:8470,Hagan,59.998691,10.917516,bus,bus
NSR:Quay:8501,NSR:Quay:8501,Markerud,60.00514,10.916985,bus,bus
NSR:Quay:8514,NSR:Quay:8514,Hauger,60.016548,10.912149,bus,bus
NSR:Quay:8530,NSR:Quay:8530,Rudstein,60.019694,10.908273,bus,bus
NSR:Quay:8541,NSR:Quay:8541,Kirkeby,60.023817,10.899795,bus,bus
NSR:Quay:8549,NSR:Quay:8549,Kjul,60.027244,10.89652,bus,bus
NSR:Quay:8561,NSR:Quay:8561,Måsan,60.034361,10.891118,bus,bus
NSR:Quay:8571,NSR:Quay:8571,Myra,60.038254,10.886314,bus,bus
NSR:Quay:8573,NSR:Quay:8573,Nittedal rådhus,60.043403,10.882363,bus,bus
NSR:Quay:8584,NSR:Quay:8584,Dam,60.049043,10.882494,bus,bus
NSR:Quay:8592,NSR:Quay:8592,Rotnes,60.053589,10.881942,bus,bus
NSR:Quay:8421,NSR:Quay:8421,Solliveien,60.052136,10.874641,bus,bus
NSR:Quay:8599,NSR:Quay:8599,Skråningen,60.051113,10.871717,bus,bus
NSR:Quay:8617,NSR:Quay:8617,Brente,60.052904,10.870534,bus,bus
NSR:Quay:8422,NSR:Quay:8422,Tajet,60.055665,10.86904,bus,bus
NSR:Quay:8657,NSR:Quay:8657,Nittedal stasjon,60.057918,10.864103,bus,bus
NSR:Quay:11123,NSR:Quay:11123,Storo,59.945258,10.77824,tram,tram
NSR:Quay:11769,NSR:Quay:11769,Grefsenveien,59.942484,10.772974,tram,tram
NSR:Quay:11755,NSR:Quay:11755,Sandaker senter,59.938668,10.768366,tram,tram
NSR:Quay:11727,NSR:Quay:11727,Torshov,59.934469,10.764346,tram,tram
NSR:Quay:11866,NSR:Quay:11866,Biermanns gate,59.930595,10.761103,tram,tram
NSR:Quay:11843,NSR:Quay:11843,Birkelunden,59.927164,10.759888,tram,tram
NSR:Quay:11826,NSR:Quay:11826,Olaf Ryes plass,59.922799,10.759161,tram,tram
NSR:Quay:11820,NSR:Quay:11820,Schous plass,59.920687,10.759255,tram,tram
NSR:Quay:11165,NSR:Quay:11165,Tamburveien,59.950607,10.768385,bus,bus
NSR:Quay:11162,NSR:Quay:11162,Nydalen T,59.948842,10.769504,bus,bus
NSR:Quay:11801,NSR:Quay:11801,Storo senter,59.945728,10.776502,bus,bus
NSR:Quay:104047,NSR:Quay:104047,Storo,59.945238,10.778639,bus,bus
NSR:Quay:11181,NSR:Quay:11181,Nordre Åsen,59.944175,10.78667,bus,bus
NSR:Quay:11183,NSR:Quay:11183,Aschehougs vei,59.946475,10.792691,bus,bus
NSR:Quay:11190,NSR:Quay:11190,Sanatoriet,59.949716,10.79337,bus,bus
NSR:Quay:11204,NSR:Quay:11204,Akebakken,59.952742,10.797375,bus,bus
NSR:Quay:11209,NSR:Quay:11209,Grefsenseteren,59.955444,10.798651,bus,bus
NSR:Quay:11215,NSR:Quay:11215,Trollveiskrysset,59.958452,10.798289,bus,bus
NSR:Quay:11217,NSR:Quay:11217,Kirketomta,59.959977,10.797589,bus,bus
NSR:Quay:11222,NSR:Quay:11222,Gulldalen,59.962657,10.795948,bus,bus
NSR:Quay:11223,NSR:Quay:11223,Heia,59.964988,10.796286,bus,bus
NSR:Quay:11230,NSR:Quay:11230,Rønningen,59.96677,10.795596,bus,bus
NSR:Quay:11232,NSR:Quay:11232,Rundhaugen,59.968576,10.79591,bus,bus
NSR:Quay:12250,NSR:Quay:12250,Kringlevann,59.976385,10.803737,bus,bus
NSR:Quay:12246,NSR:Quay:12246,Setervollveien,59.977188,10.806347,bus,bus
NSR:Quay:12242,NSR:Quay:12242,Linderudkollen,59.976434,10.810799,bus,bus
NSR:Quay:12239,NSR:Quay:12239,Kalland,59.978443,10.814409,bus,bus
NSR:Quay:12232,NSR:Quay:12232,Solemskogen,59.979201,10.817561,bus,bus
NSR:Quay:104030,NSR:Quay:104030,Solli,59.914834,10.718713,bus,bus
NSR:Quay:7813,NSR:Quay:7813,Frogner kirke,59.917891,10.706984,bus,bus
NSR:Quay:7843,NSR:Quay:7843,Karenslyst allé,59.918363,10.688158,bus,bus
NSR:Quay:7857,NSR:Quay:7857,Kongsgården,59.909369,10.680787,bus,bus
NSR:Quay:7921,NSR:Quay:7921,Folkemuseet,59.907708,10.686371,bus,bus
NSR:Quay:7912,NSR:Quay:7912,Vikingskipene,59.904523,10.68646,bus,bus
NSR:Quay:7903,NSR:Quay:7903,Fredriksborg,59.903546,10.686835,bus,bus
NSR:Quay:7892,NSR:Quay:7892,Bygdøhus,59.901396,10.681825,bus,bus
NSR:Quay:7881,NSR:Quay:7881,Frimurerhjemmet,59.901219,10.678864,bus,bus
NSR:Quay:7871,NSR:Quay:7871,Ro,59.900987,10.675608,bus,bus
NSR:Quay:7864,NSR:Quay:7864,Huk,59.898227,10.675122,bus,bus
NSR:Quay:11800,NSR:Quay:11800,Voksen skog,59.975061,10.644456,bus,bus
NSR:Quay:11804,NSR:Quay:11804,Grindbakken,59.970948,10.6441,bus,bus
NSR:Quay:11810,NSR:Quay:11810,Åsly,59.968627,10.644558,bus,bus
NSR:Quay:11814,NSR:Quay:11814,Liabakken,59.966661,10.644344,bus,bus
NSR:Quay:11788,NSR:Quay:11788,Himstadplassen,59.963514,10.645714,bus,bus
NSR:Quay:11784,NSR:Quay:11784,Sagstua,59.960406,10.649322,bus,bus
NSR:Quay:11779,NSR:Quay:11779,Nordre Jarbakken,59.956616,10.654061,bus,bus
NSR:Quay:11775,NSR:Quay:11775,Jarbakken,59.954845,10.657226,bus,bus
NSR:Quay:11676,NSR:Quay:11676,Amagerveien,59.952426,10.661011,bus,bus
NSR:Quay:11673,NSR:Quay:11673,Arnebråtveien,59.950809,10.665559,bus,bus
NSR:Quay:11666,NSR:Quay:11666,Gressbanen,59.950474,10.67528,bus,bus
NSR:Quay:11660,NSR:Quay:11660,Holmenenga,59.948468,10.676238,bus,bus
NSR:Quay:11656,NSR:Quay:11656,Holmendammen,59.944856,10.679486,bus,bus
NSR:Quay:11652,NSR:Quay:11652,Bernhard Herres vei,59.941664,10.681635,bus,bus
NSR:Quay:11954,NSR:Quay:11954,Smestad,59.93658,10.68698,bus,bus
NSR:Quay:11941,NSR:Quay:11941,Heggeli,59.935383,10.691915,bus,bus
NSR:Quay:11926,NSR:Quay:11926,Volvat,59.932521,10.70438,bus,bus
